Player: t: 0.00, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 8.53, x: -273082.34, y: 1338.23, z: 664542.00, pitch: 2.37, bank: -0.00, yaw: 488.63 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 8.53, x: -273083.03, y: 1338.23, z: 664542.86, pitch: 2.37, bank: -0.00, yaw: 488.63 Emitters.Mode: 0 
Player: t: 0.03, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 2.24, x: -273085.93, y: 1338.23, z: 664546.49, pitch: 2.36, bank: -0.00, yaw: 128.60 Emitters.Mode: 0 
Player: t: 0.05, MSLAlt: 1338.23, speed(m/s): 206.41, heading: 2.24, x: -273089.65, y: 1338.23, z: 664551.15, pitch: 2.32, bank: -0.01, yaw: 128.60 Emitters.Mode: 0 
Player: t: 0.10, MSLAlt: 1338.23, speed(m/s): 210.48, heading: 2.24, x: -273096.12, y: 1338.23, z: 664559.27, pitch: 2.15, bank: -0.04, yaw: 128.61 Emitters.Mode: 0 
Player: t: 0.12, MSLAlt: 1338.23, speed(m/s): 210.48, heading: 2.24, x: -273098.19, y: 1338.23, z: 664561.86, pitch: 2.08, bank: -0.06, yaw: 128.61 Emitters.Mode: 0 
Player: t: 0.13, MSLAlt: 1338.23, speed(m/s): 210.45, heading: 2.24, x: -273100.25, y: 1338.23, z: 664564.44, pitch: 2.04, bank: -0.07, yaw: 128.62 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 1338.23, speed(m/s): 210.42, heading: 2.24, x: -273102.45, y: 1338.23, z: 664567.20, pitch: 1.98, bank: -0.09, yaw: 128.62 Emitters.Mode: 0 
Player: t: 0.16, MSLAlt: 1338.23, speed(m/s): 210.38, heading: 2.24, x: -273104.79, y: 1338.23, z: 664570.14, pitch: 1.93, bank: -0.11, yaw: 128.63 Emitters.Mode: 0 
Player: t: 0.18, MSLAlt: 1338.23, speed(m/s): 210.38, heading: 2.24, x: -273106.86, y: 1338.23, z: 664572.72, pitch: 1.90, bank: -0.13, yaw: 128.64 Emitters.Mode: 0 
Player: t: 0.19, MSLAlt: 1338.22, speed(m/s): 210.35, heading: 2.25, x: -273108.92, y: 1338.22, z: 664575.31, pitch: 1.85, bank: -0.15, yaw: 128.64 Emitters.Mode: 0 
