Player: t: 0.00, MSLAlt: 1493.28, speed(m/s): 238.29, heading: 6.25, x: -313903.97, y: 1493.28, z: 676566.50, pitch: 1.78, bank: -0.00, yaw: 357.93 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 1493.28, speed(m/s): 238.29, heading: 6.25, x: -313902.17, y: 1493.28, z: 676566.43, pitch: 1.78, bank: 0.02, yaw: 357.93 Emitters.Mode: 0 
Player: t: 0.03, MSLAlt: 1493.28, speed(m/s): 238.29, heading: 6.25, x: -313897.04, y: 1493.28, z: 676566.25, pitch: 1.77, bank: 0.01, yaw: 357.94 Emitters.Mode: 0 
Player: t: 0.05, MSLAlt: 1493.28, speed(m/s): 238.26, heading: 6.25, x: -313890.11, y: 1493.28, z: 676565.99, pitch: 1.70, bank: -0.04, yaw: 357.95 Emitters.Mode: 0 
Player: t: 0.10, MSLAlt: 1493.28, speed(m/s): 234.82, heading: 6.25, x: -313878.30, y: 1493.27, z: 676565.55, pitch: 1.56, bank: -0.20, yaw: 357.99 Emitters.Mode: 0 
Player: t: 0.12, MSLAlt: 1493.27, speed(m/s): 234.82, heading: 6.25, x: -313873.94, y: 1493.27, z: 676565.39, pitch: 1.51, bank: -0.28, yaw: 358.02 Emitters.Mode: 0 
Player: t: 0.13, MSLAlt: 1493.27, speed(m/s): 234.77, heading: 6.25, x: -313869.84, y: 1493.27, z: 676565.24, pitch: 1.46, bank: -0.38, yaw: 358.05 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 1493.26, speed(m/s): 234.73, heading: 6.25, x: -313865.99, y: 1493.26, z: 676565.10, pitch: 1.43, bank: -0.45, yaw: 358.07 Emitters.Mode: 0 
Player: t: 0.16, MSLAlt: 1493.26, speed(m/s): 234.67, heading: 6.25, x: -313862.40, y: 1493.26, z: 676564.96, pitch: 1.39, bank: -0.55, yaw: 358.11 Emitters.Mode: 0 
Player: t: 0.18, MSLAlt: 1493.25, speed(m/s): 234.67, heading: 6.25, x: -313858.05, y: 1493.25, z: 676564.80, pitch: 1.37, bank: -0.61, yaw: 358.13 Emitters.Mode: 0 
Player: t: 0.19, MSLAlt: 1493.24, speed(m/s): 234.62, heading: 6.25, x: -313854.46, y: 1493.24, z: 676564.66, pitch: 1.34, bank: -0.71, yaw: 358.17 Emitters.Mode: 0 
Player: t: 0.21, MSLAlt: 1493.23, speed(m/s): 234.58, heading: 6.25, x: -313850.36, y: 1493.23, z: 676564.51, pitch: 1.32, bank: -0.77, yaw: 358.20 Emitters.Mode: 0 
Player: t: 0.23, MSLAlt: 1493.22, speed(m/s): 234.52, heading: 6.25, x: -313846.01, y: 1493.22, z: 676564.35, pitch: 1.30, bank: -0.86, yaw: 358.23 Emitters.Mode: 0 
Player: t: 0.24, MSLAlt: 1493.21, speed(m/s): 234.47, heading: 6.25, x: -313841.91, y: 1493.21, z: 676564.19, pitch: 1.28, bank: -0.94, yaw: 358.27 Emitters.Mode: 0 
Player: t: 0.26, MSLAlt: 1493.20, speed(m/s): 234.47, heading: 6.25, x: -313838.32, y: 1493.19, z: 676564.06, pitch: 1.26, bank: -0.99, yaw: 358.29 Emitters.Mode: 0 
Player: t: 0.27, MSLAlt: 1493.18, speed(m/s): 234.42, heading: 6.25, x: -313834.23, y: 1493.18, z: 676563.90, pitch: 1.24, bank: -1.06, yaw: 358.33 Emitters.Mode: 0 
Player: t: 0.29, MSLAlt: 1493.17, speed(m/s): 234.36, heading: 6.25, x: -313830.64, y: 1493.17, z: 676563.77, pitch: 1.23, bank: -1.10, yaw: 358.35 Emitters.Mode: 0 
Player: t: 0.30, MSLAlt: 1493.15, speed(m/s): 234.31, heading: 6.25, x: -313826.81, y: 1493.15, z: 676563.63, pitch: 1.22, bank: -1.15, yaw: 358.38 Emitters.Mode: 0 
Player: t: 0.32, MSLAlt: 1493.13, speed(m/s): 234.31, heading: 6.25, x: -313822.46, y: 1493.13, z: 676563.46, pitch: 1.20, bank: -1.19, yaw: 358.40 Emitters.Mode: 0 
Player: t: 0.33, MSLAlt: 1493.12, speed(m/s): 234.26, heading: 6.26, x: -313818.62, y: 1493.12, z: 676563.32, pitch: 1.19, bank: -1.22, yaw: 358.42 Emitters.Mode: 0 
Player: t: 0.35, MSLAlt: 1493.10, speed(m/s): 234.20, heading: 6.26, x: -313815.04, y: 1493.10, z: 676563.19, pitch: 1.18, bank: -1.24, yaw: 358.44 Emitters.Mode: 0 
Player: t: 0.36, MSLAlt: 1493.08, speed(m/s): 234.15, heading: 6.26, x: -313810.43, y: 1493.08, z: 676563.01, pitch: 1.17, bank: -1.27, yaw: 358.46 Emitters.Mode: 0 
Player: t: 0.38, MSLAlt: 1493.06, speed(m/s): 234.15, heading: 6.26, x: -313807.11, y: 1493.06, z: 676562.89, pitch: 1.15, bank: -1.30, yaw: 358.48 Emitters.Mode: 0 
