Player: t: 0.00, MSLAlt: 673.88, speed(m/s): 248.11, heading: 4.61, x: -288375.03, y: 673.88, z: 696114.06, pitch: 1.64, bank: -0.00, yaw: 264.05 Emitters.Mode: 0 
Player: t: 0.02, MSLAlt: 673.88, speed(m/s): 248.11, heading: 4.61, x: -288375.46, y: 673.88, z: 696109.97, pitch: 1.64, bank: -0.00, yaw: 264.05 Emitters.Mode: 0 
Player: t: 0.04, MSLAlt: 673.87, speed(m/s): 248.11, heading: 4.61, x: -288375.97, y: 673.87, z: 696105.12, pitch: 1.62, bank: 0.01, yaw: 264.05 Emitters.Mode: 0 
Player: t: 0.06, MSLAlt: 673.87, speed(m/s): 248.02, heading: 4.61, x: -288376.71, y: 673.87, z: 696097.97, pitch: 1.54, bank: 0.06, yaw: 264.04 Emitters.Mode: 0 
Player: t: 0.11, MSLAlt: 673.87, speed(m/s): 247.90, heading: 4.61, x: -288377.96, y: 673.87, z: 696085.97, pitch: 1.38, bank: 0.20, yaw: 263.99 Emitters.Mode: 0 
Player: t: 0.13, MSLAlt: 673.86, speed(m/s): 247.85, heading: 4.61, x: -288378.41, y: 673.86, z: 696081.63, pitch: 1.33, bank: 0.26, yaw: 263.97 Emitters.Mode: 0 
Player: t: 0.14, MSLAlt: 673.86, speed(m/s): 247.79, heading: 4.61, x: -288378.78, y: 673.86, z: 696078.06, pitch: 1.30, bank: 0.31, yaw: 263.96 Emitters.Mode: 0 
Player: t: 0.16, MSLAlt: 673.85, speed(m/s): 247.79, heading: 4.61, x: -288379.18, y: 673.85, z: 696074.23, pitch: 1.26, bank: 0.37, yaw: 263.93 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 673.85, speed(m/s): 247.72, heading: 4.61, x: -288379.61, y: 673.85, z: 696070.15, pitch: 1.24, bank: 0.42, yaw: 263.91 Emitters.Mode: 0 
Player: t: 0.19, MSLAlt: 673.84, speed(m/s): 247.66, heading: 4.61, x: -288379.98, y: 673.84, z: 696066.58, pitch: 1.21, bank: 0.48, yaw: 263.89 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 673.83, speed(m/s): 247.61, heading: 4.61, x: -288380.37, y: 673.83, z: 696062.76, pitch: 1.20, bank: 0.52, yaw: 263.87 Emitters.Mode: 0 
Player: t: 0.22, MSLAlt: 673.82, speed(m/s): 247.61, heading: 4.60, x: -288380.82, y: 673.82, z: 696058.42, pitch: 1.17, bank: 0.58, yaw: 263.85 Emitters.Mode: 0 
Player: t: 0.23, MSLAlt: 673.81, speed(m/s): 247.53, heading: 4.60, x: -288381.20, y: 673.81, z: 696054.85, pitch: 1.16, bank: 0.61, yaw: 263.83 Emitters.Mode: 0 
Player: t: 0.25, MSLAlt: 673.80, speed(m/s): 247.48, heading: 4.60, x: -288381.65, y: 673.79, z: 696050.52, pitch: 1.14, bank: 0.66, yaw: 263.81 Emitters.Mode: 0 
Player: t: 0.27, MSLAlt: 673.78, speed(m/s): 247.42, heading: 4.60, x: -288382.07, y: 673.78, z: 696046.45, pitch: 1.12, bank: 0.70, yaw: 263.79 Emitters.Mode: 0 
Player: t: 0.28, MSLAlt: 673.77, speed(m/s): 247.42, heading: 4.60, x: -288382.44, y: 673.77, z: 696042.88, pitch: 1.11, bank: 0.72, yaw: 263.77 Emitters.Mode: 0 
Player: t: 0.29, MSLAlt: 673.75, speed(m/s): 247.34, heading: 4.60, x: -288382.84, y: 673.75, z: 696039.06, pitch: 1.10, bank: 0.75, yaw: 263.75 Emitters.Mode: 0 
Player: t: 0.31, MSLAlt: 673.74, speed(m/s): 247.28, heading: 4.60, x: -288383.26, y: 673.74, z: 696034.99, pitch: 1.09, bank: 0.77, yaw: 263.74 Emitters.Mode: 0 
Player: t: 0.33, MSLAlt: 673.72, speed(m/s): 247.23, heading: 4.60, x: -288383.66, y: 673.72, z: 696031.17, pitch: 1.07, bank: 0.79, yaw: 263.73 Emitters.Mode: 0 
Player: t: 0.34, MSLAlt: 673.71, speed(m/s): 247.15, heading: 4.60, x: -288384.08, y: 673.70, z: 696027.10, pitch: 1.06, bank: 0.80, yaw: 263.72 Emitters.Mode: 0 
Player: t: 0.36, MSLAlt: 673.68, speed(m/s): 247.15, heading: 4.60, x: -288384.53, y: 673.68, z: 696022.77, pitch: 1.05, bank: 0.82, yaw: 263.70 Emitters.Mode: 0 
Player: t: 0.37, MSLAlt: 673.66, speed(m/s): 247.09, heading: 4.60, x: -288384.90, y: 673.66, z: 696019.21, pitch: 1.04, bank: 0.83, yaw: 263.69 Emitters.Mode: 0 
Player: t: 0.39, MSLAlt: 673.64, speed(m/s): 247.04, heading: 4.60, x: -288385.32, y: 673.64, z: 696015.14, pitch: 1.03, bank: 0.83, yaw: 263.68 Emitters.Mode: 0 
Player: t: 0.40, MSLAlt: 673.62, speed(m/s): 246.96, heading: 4.60, x: -288385.74, y: 673.61, z: 696011.08, pitch: 1.02, bank: 0.84, yaw: 263.67 Emitters.Mode: 0 
