Player: t: 0.00, MSLAlt: 647.42, speed(m/s): 248.43, heading: 9.05, x: -279803.72, y: 647.42, z: 663925.38, pitch: 1.64, bank: -0.00, yaw: 518.81 Emitters.Mode: 0 
Player: t: 0.02, MSLAlt: 647.42, speed(m/s): 248.43, heading: 2.77, x: -279807.55, y: 647.42, z: 663926.86, pitch: 1.64, bank: 0.00, yaw: 158.78 Emitters.Mode: 0 
Player: t: 0.04, MSLAlt: 647.42, speed(m/s): 248.43, heading: 2.77, x: -279812.34, y: 647.42, z: 663928.72, pitch: 1.61, bank: -0.00, yaw: 158.78 Emitters.Mode: 0 
Player: t: 0.06, MSLAlt: 647.42, speed(m/s): 250.35, heading: 2.77, x: -279818.56, y: 647.42, z: 663931.14, pitch: 1.53, bank: -0.02, yaw: 158.79 Emitters.Mode: 0 
Player: t: 0.11, MSLAlt: 647.41, speed(m/s): 250.23, heading: 2.77, x: -279829.33, y: 647.41, z: 663935.33, pitch: 1.39, bank: -0.05, yaw: 158.80 Emitters.Mode: 0 
Player: t: 0.12, MSLAlt: 647.41, speed(m/s): 250.17, heading: 2.77, x: -279833.40, y: 647.41, z: 663936.91, pitch: 1.34, bank: -0.07, yaw: 158.80 Emitters.Mode: 0 
Player: t: 0.14, MSLAlt: 647.40, speed(m/s): 250.17, heading: 2.77, x: -279836.74, y: 647.40, z: 663938.21, pitch: 1.29, bank: -0.10, yaw: 158.81 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 647.40, speed(m/s): 250.11, heading: 2.77, x: -279840.09, y: 647.40, z: 663939.51, pitch: 1.27, bank: -0.11, yaw: 158.81 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 647.39, speed(m/s): 250.04, heading: 2.77, x: -279843.91, y: 647.39, z: 663941.00, pitch: 1.23, bank: -0.13, yaw: 158.82 Emitters.Mode: 0 
Player: t: 0.18, MSLAlt: 647.39, speed(m/s): 249.98, heading: 2.77, x: -279847.50, y: 647.38, z: 663942.39, pitch: 1.21, bank: -0.14, yaw: 158.83 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 647.38, speed(m/s): 249.98, heading: 2.77, x: -279851.32, y: 647.37, z: 663943.87, pitch: 1.19, bank: -0.16, yaw: 158.83 Emitters.Mode: 0 
Player: t: 0.21, MSLAlt: 647.37, speed(m/s): 249.92, heading: 2.77, x: -279855.14, y: 647.36, z: 663945.36, pitch: 1.17, bank: -0.18, yaw: 158.84 Emitters.Mode: 0 
Player: t: 0.23, MSLAlt: 647.36, speed(m/s): 249.84, heading: 2.77, x: -279858.72, y: 647.35, z: 663946.75, pitch: 1.15, bank: -0.19, yaw: 158.85 Emitters.Mode: 0 
Player: t: 0.24, MSLAlt: 647.35, speed(m/s): 249.78, heading: 2.77, x: -279862.31, y: 647.34, z: 663948.14, pitch: 1.14, bank: -0.20, yaw: 158.85 Emitters.Mode: 0 
Player: t: 0.26, MSLAlt: 647.33, speed(m/s): 249.73, heading: 2.77, x: -279866.36, y: 647.33, z: 663949.72, pitch: 1.12, bank: -0.22, yaw: 158.86 Emitters.Mode: 0 
Player: t: 0.28, MSLAlt: 647.31, speed(m/s): 249.73, heading: 2.77, x: -279869.70, y: 647.31, z: 663951.02, pitch: 1.10, bank: -0.23, yaw: 158.86 Emitters.Mode: 0 
