Player: t: 0.00, MSLAlt: 640.98, speed(m/s): 248.50, heading: 8.84, x: -284551.84, y: 640.98, z: 662938.75, pitch: 1.64, bank: -0.00, yaw: 506.40 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 640.98, speed(m/s): 248.50, heading: 2.55, x: -284555.05, y: 640.98, z: 662940.88, pitch: 1.64, bank: 0.00, yaw: 146.38 Emitters.Mode: 0 
Player: t: 0.04, MSLAlt: 640.98, speed(m/s): 248.50, heading: 2.55, x: -284559.33, y: 640.98, z: 662943.73, pitch: 1.62, bank: -0.00, yaw: 146.38 Emitters.Mode: 0 
Player: t: 0.06, MSLAlt: 640.97, speed(m/s): 250.25, heading: 2.55, x: -284564.89, y: 640.97, z: 662947.43, pitch: 1.53, bank: -0.03, yaw: 146.38 Emitters.Mode: 0 
Player: t: 0.11, MSLAlt: 640.97, speed(m/s): 250.12, heading: 2.56, x: -284574.93, y: 640.97, z: 662954.11, pitch: 1.37, bank: -0.09, yaw: 146.40 Emitters.Mode: 0 
Player: t: 0.12, MSLAlt: 640.97, speed(m/s): 250.06, heading: 2.56, x: -284578.35, y: 640.96, z: 662956.39, pitch: 1.34, bank: -0.11, yaw: 146.41 Emitters.Mode: 0 
Player: t: 0.14, MSLAlt: 640.96, speed(m/s): 250.06, heading: 2.56, x: -284581.55, y: 640.96, z: 662958.52, pitch: 1.30, bank: -0.15, yaw: 146.42 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 640.96, speed(m/s): 250.01, heading: 2.56, x: -284584.97, y: 640.95, z: 662960.79, pitch: 1.27, bank: -0.17, yaw: 146.43 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 640.95, speed(m/s): 249.93, heading: 2.56, x: -284588.38, y: 640.95, z: 662963.07, pitch: 1.24, bank: -0.20, yaw: 146.44 Emitters.Mode: 0 
Player: t: 0.19, MSLAlt: 640.94, speed(m/s): 249.87, heading: 2.56, x: -284591.80, y: 640.94, z: 662965.34, pitch: 1.21, bank: -0.23, yaw: 146.45 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 640.93, speed(m/s): 249.82, heading: 2.56, x: -284594.79, y: 640.93, z: 662967.33, pitch: 1.19, bank: -0.25, yaw: 146.46 Emitters.Mode: 0 
Player: t: 0.22, MSLAlt: 640.92, speed(m/s): 249.82, heading: 2.56, x: -284598.41, y: 640.92, z: 662969.74, pitch: 1.17, bank: -0.28, yaw: 146.47 Emitters.Mode: 0 
Player: t: 0.23, MSLAlt: 640.91, speed(m/s): 249.74, heading: 2.56, x: -284601.61, y: 640.91, z: 662971.87, pitch: 1.16, bank: -0.29, yaw: 146.48 Emitters.Mode: 0 
Player: t: 0.25, MSLAlt: 640.90, speed(m/s): 249.68, heading: 2.56, x: -284605.02, y: 640.89, z: 662974.14, pitch: 1.14, bank: -0.32, yaw: 146.49 Emitters.Mode: 0 
Player: t: 0.27, MSLAlt: 640.88, speed(m/s): 249.62, heading: 2.56, x: -284608.43, y: 640.88, z: 662976.41, pitch: 1.12, bank: -0.34, yaw: 146.50 Emitters.Mode: 0 
Player: t: 0.28, MSLAlt: 640.86, speed(m/s): 249.54, heading: 2.56, x: -284612.06, y: 640.86, z: 662978.83, pitch: 1.11, bank: -0.35, yaw: 146.51 Emitters.Mode: 0 
Player: t: 0.30, MSLAlt: 640.85, speed(m/s): 249.54, heading: 2.56, x: -284615.04, y: 640.85, z: 662980.81, pitch: 1.10, bank: -0.36, yaw: 146.51 Emitters.Mode: 0 
Player: t: 0.31, MSLAlt: 640.83, speed(m/s): 249.48, heading: 2.56, x: -284618.45, y: 640.83, z: 662983.08, pitch: 1.08, bank: -0.37, yaw: 146.52 Emitters.Mode: 0 
Player: t: 0.33, MSLAlt: 640.82, speed(m/s): 249.42, heading: 2.56, x: -284621.64, y: 640.81, z: 662985.21, pitch: 1.07, bank: -0.38, yaw: 146.53 Emitters.Mode: 0 
Player: t: 0.34, MSLAlt: 640.80, speed(m/s): 249.34, heading: 2.56, x: -284625.05, y: 640.79, z: 662987.47, pitch: 1.06, bank: -0.39, yaw: 146.53 Emitters.Mode: 0 
Player: t: 0.36, MSLAlt: 640.78, speed(m/s): 249.34, heading: 2.56, x: -284628.24, y: 640.77, z: 662989.60, pitch: 1.05, bank: -0.39, yaw: 146.54 Emitters.Mode: 0 
Player: t: 0.37, MSLAlt: 640.76, speed(m/s): 249.28, heading: 2.56, x: -284631.65, y: 640.75, z: 662991.87, pitch: 1.04, bank: -0.40, yaw: 146.54 Emitters.Mode: 0 
Player: t: 0.39, MSLAlt: 640.74, speed(m/s): 249.23, heading: 2.56, x: -284634.63, y: 640.73, z: 662993.85, pitch: 1.03, bank: -0.40, yaw: 146.55 Emitters.Mode: 0 
Player: t: 0.40, MSLAlt: 640.71, speed(m/s): 249.15, heading: 2.56, x: -284637.82, y: 640.71, z: 662995.98, pitch: 1.02, bank: -0.40, yaw: 146.55 Emitters.Mode: 0 
Player: t: 0.42, MSLAlt: 640.69, speed(m/s): 249.15, heading: 2.56, x: -284641.01, y: 640.69, z: 662998.10, pitch: 1.01, bank: -0.41, yaw: 146.55 Emitters.Mode: 0 
Player: t: 0.43, MSLAlt: 640.67, speed(m/s): 249.09, heading: 2.56, x: -284644.41, y: 640.66, z: 663000.36, pitch: 1.00, bank: -0.41, yaw: 146.56 Emitters.Mode: 0 
Player: t: 0.45, MSLAlt: 640.65, speed(m/s): 249.03, heading: 2.56, x: -284647.60, y: 640.64, z: 663002.49, pitch: 0.99, bank: -0.41, yaw: 146.56 Emitters.Mode: 0 
Player: t: 0.47, MSLAlt: 640.61, speed(m/s): 248.95, heading: 2.56, x: -284651.01, y: 640.61, z: 663004.75, pitch: 0.98, bank: -0.41, yaw: 146.56 Emitters.Mode: 0 
Player: t: 0.48, MSLAlt: 640.58, speed(m/s): 248.89, heading: 2.56, x: -284654.19, y: 640.58, z: 663006.87, pitch: 0.97, bank: -0.41, yaw: 146.57 Emitters.Mode: 0 
Player: t: 0.49, MSLAlt: 640.56, speed(m/s): 248.89, heading: 2.56, x: -284657.38, y: 640.55, z: 663009.00, pitch: 0.96, bank: -0.41, yaw: 146.57 Emitters.Mode: 0 
Player: t: 0.51, MSLAlt: 640.53, speed(m/s): 248.83, heading: 2.56, x: -284660.78, y: 640.52, z: 663011.26, pitch: 0.95, bank: -0.41, yaw: 146.57 Emitters.Mode: 0 
Player: t: 0.53, MSLAlt: 640.50, speed(m/s): 248.76, heading: 2.56, x: -284663.97, y: 640.49, z: 663013.38, pitch: 0.94, bank: -0.41, yaw: 146.58 Emitters.Mode: 0 
Player: t: 0.54, MSLAlt: 640.47, speed(m/s): 248.70, heading: 2.56, x: -284667.58, y: 640.46, z: 663015.78, pitch: 0.93, bank: -0.41, yaw: 146.58 Emitters.Mode: 0 
Player: t: 0.56, MSLAlt: 640.44, speed(m/s): 248.70, heading: 2.56, x: -284670.34, y: 640.43, z: 663017.62, pitch: 0.92, bank: -0.41, yaw: 146.58 Emitters.Mode: 0 
Player: t: 0.57, MSLAlt: 640.40, speed(m/s): 248.64, heading: 2.56, x: -284673.73, y: 640.40, z: 663019.88, pitch: 0.91, bank: -0.41, yaw: 146.59 Emitters.Mode: 0 
Player: t: 0.59, MSLAlt: 640.38, speed(m/s): 248.56, heading: 2.56, x: -284676.92, y: 640.36, z: 663022.00, pitch: 0.90, bank: -0.41, yaw: 146.59 Emitters.Mode: 0 
Player: t: 0.60, MSLAlt: 640.33, speed(m/s): 248.50, heading: 2.56, x: -284680.10, y: 640.33, z: 663024.12, pitch: 0.89, bank: -0.41, yaw: 146.59 Emitters.Mode: 0 
Player: t: 0.62, MSLAlt: 640.29, speed(m/s): 248.50, heading: 2.56, x: -284683.71, y: 640.29, z: 663026.52, pitch: 0.88, bank: -0.41, yaw: 146.59 Emitters.Mode: 0 
