Player: t: 0.00, MSLAlt: 1279.81, speed(m/s): 240.83, heading: 5.50, x: -302927.78, y: 1279.81, z: 678108.13, pitch: 1.74, bank: -0.00, yaw: 314.88 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 1279.81, speed(m/s): 240.83, heading: 5.50, x: -302926.15, y: 1279.81, z: 678106.49, pitch: 1.74, bank: 0.00, yaw: 314.88 Emitters.Mode: 0 
Player: t: 0.03, MSLAlt: 1279.81, speed(m/s): 240.83, heading: 5.50, x: -302922.89, y: 1279.81, z: 678103.21, pitch: 1.73, bank: 0.00, yaw: 314.88 Emitters.Mode: 0 
Player: t: 0.06, MSLAlt: 1279.81, speed(m/s): 240.80, heading: 5.50, x: -302917.82, y: 1279.81, z: 678098.11, pitch: 1.67, bank: 0.01, yaw: 314.88 Emitters.Mode: 0 
Player: t: 0.10, MSLAlt: 1279.80, speed(m/s): 236.61, heading: 5.50, x: -302909.30, y: 1279.80, z: 678089.56, pitch: 1.51, bank: 0.02, yaw: 314.87 Emitters.Mode: 0 
Player: t: 0.12, MSLAlt: 1279.80, speed(m/s): 236.61, heading: 5.50, x: -302906.77, y: 1279.80, z: 678087.01, pitch: 1.47, bank: 0.03, yaw: 314.87 Emitters.Mode: 0 
Player: t: 0.13, MSLAlt: 1279.80, speed(m/s): 236.57, heading: 5.50, x: -302904.05, y: 1279.79, z: 678084.28, pitch: 1.44, bank: 0.04, yaw: 314.87 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 1279.79, speed(m/s): 236.52, heading: 5.50, x: -302900.98, y: 1279.79, z: 678081.19, pitch: 1.40, bank: 0.04, yaw: 314.86 Emitters.Mode: 0 
Player: t: 0.16, MSLAlt: 1279.78, speed(m/s): 236.46, heading: 5.49, x: -302898.26, y: 1279.78, z: 678078.46, pitch: 1.36, bank: 0.05, yaw: 314.86 Emitters.Mode: 0 
Player: t: 0.18, MSLAlt: 1279.78, speed(m/s): 236.46, heading: 5.49, x: -302895.37, y: 1279.77, z: 678075.55, pitch: 1.34, bank: 0.06, yaw: 314.86 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 1279.77, speed(m/s): 236.41, heading: 5.49, x: -302892.48, y: 1279.76, z: 678072.64, pitch: 1.31, bank: 0.07, yaw: 314.85 Emitters.Mode: 0 
Player: t: 0.21, MSLAlt: 1279.75, speed(m/s): 236.36, heading: 5.49, x: -302889.58, y: 1279.75, z: 678069.74, pitch: 1.28, bank: 0.08, yaw: 314.85 Emitters.Mode: 0 
Player: t: 0.23, MSLAlt: 1279.75, speed(m/s): 236.29, heading: 5.49, x: -302886.87, y: 1279.74, z: 678067.01, pitch: 1.27, bank: 0.08, yaw: 314.85 Emitters.Mode: 0 
Player: t: 0.24, MSLAlt: 1279.73, speed(m/s): 236.24, heading: 5.49, x: -302883.80, y: 1279.73, z: 678063.92, pitch: 1.25, bank: 0.09, yaw: 314.84 Emitters.Mode: 0 
Player: t: 0.26, MSLAlt: 1279.72, speed(m/s): 236.24, heading: 5.49, x: -302881.27, y: 1279.72, z: 678061.38, pitch: 1.24, bank: 0.10, yaw: 314.84 Emitters.Mode: 0 
Player: t: 0.27, MSLAlt: 1279.71, speed(m/s): 236.19, heading: 5.49, x: -302878.56, y: 1279.70, z: 678058.66, pitch: 1.22, bank: 0.10, yaw: 314.84 Emitters.Mode: 0 
Player: t: 0.29, MSLAlt: 1279.69, speed(m/s): 236.13, heading: 5.49, x: -302875.67, y: 1279.69, z: 678055.75, pitch: 1.20, bank: 0.11, yaw: 314.83 Emitters.Mode: 0 
Player: t: 0.30, MSLAlt: 1279.68, speed(m/s): 236.08, heading: 5.49, x: -302873.14, y: 1279.67, z: 678053.21, pitch: 1.19, bank: 0.11, yaw: 314.83 Emitters.Mode: 0 
Player: t: 0.32, MSLAlt: 1279.66, speed(m/s): 236.08, heading: 5.49, x: -302870.43, y: 1279.66, z: 678050.49, pitch: 1.18, bank: 0.11, yaw: 314.83 Emitters.Mode: 0 
Player: t: 0.33, MSLAlt: 1279.64, speed(m/s): 236.03, heading: 5.49, x: -302867.54, y: 1279.64, z: 678047.59, pitch: 1.17, bank: 0.12, yaw: 314.83 Emitters.Mode: 0 
Player: t: 0.35, MSLAlt: 1279.62, speed(m/s): 235.96, heading: 5.49, x: -302864.65, y: 1279.62, z: 678044.68, pitch: 1.15, bank: 0.12, yaw: 314.82 Emitters.Mode: 0 
Player: t: 0.36, MSLAlt: 1279.60, speed(m/s): 235.91, heading: 5.49, x: -302862.12, y: 1279.60, z: 678042.14, pitch: 1.14, bank: 0.12, yaw: 314.82 Emitters.Mode: 0 
Player: t: 0.38, MSLAlt: 1279.58, speed(m/s): 235.91, heading: 5.49, x: -302859.24, y: 1279.58, z: 678039.24, pitch: 1.13, bank: 0.12, yaw: 314.82 Emitters.Mode: 0 
Player: t: 0.40, MSLAlt: 1279.56, speed(m/s): 235.86, heading: 5.49, x: -302856.35, y: 1279.55, z: 678036.34, pitch: 1.12, bank: 0.12, yaw: 314.82 Emitters.Mode: 0 
Player: t: 0.41, MSLAlt: 1279.53, speed(m/s): 235.79, heading: 5.49, x: -302853.82, y: 1279.53, z: 678033.80, pitch: 1.11, bank: 0.12, yaw: 314.82 Emitters.Mode: 0 
Player: t: 0.43, MSLAlt: 1279.51, speed(m/s): 235.74, heading: 5.49, x: -302850.76, y: 1279.51, z: 678030.72, pitch: 1.09, bank: 0.12, yaw: 314.82 Emitters.Mode: 0 
Player: t: 0.44, MSLAlt: 1279.49, speed(m/s): 235.69, heading: 5.49, x: -302848.05, y: 1279.48, z: 678028.00, pitch: 1.09, bank: 0.12, yaw: 314.82 Emitters.Mode: 0 
Player: t: 0.46, MSLAlt: 1279.46, speed(m/s): 235.69, heading: 5.49, x: -302845.35, y: 1279.46, z: 678025.28, pitch: 1.07, bank: 0.12, yaw: 314.81 Emitters.Mode: 0 
Player: t: 0.47, MSLAlt: 1279.44, speed(m/s): 235.63, heading: 5.49, x: -302842.46, y: 1279.43, z: 678022.39, pitch: 1.06, bank: 0.12, yaw: 314.81 Emitters.Mode: 0 
Player: t: 0.49, MSLAlt: 1279.40, speed(m/s): 235.58, heading: 5.49, x: -302839.76, y: 1279.40, z: 678019.67, pitch: 1.05, bank: 0.12, yaw: 314.81 Emitters.Mode: 0 
Player: t: 0.50, MSLAlt: 1279.38, speed(m/s): 235.53, heading: 5.49, x: -302837.06, y: 1279.37, z: 678016.95, pitch: 1.04, bank: 0.12, yaw: 314.81 Emitters.Mode: 0 
Player: t: 0.52, MSLAlt: 1279.35, speed(m/s): 235.46, heading: 5.49, x: -302833.81, y: 1279.34, z: 678013.69, pitch: 1.03, bank: 0.12, yaw: 314.81 Emitters.Mode: 0 
Player: t: 0.53, MSLAlt: 1279.31, speed(m/s): 235.46, heading: 5.49, x: -302831.29, y: 1279.31, z: 678011.16, pitch: 1.02, bank: 0.12, yaw: 314.81 Emitters.Mode: 0 
Player: t: 0.55, MSLAlt: 1279.28, speed(m/s): 235.41, heading: 5.49, x: -302828.59, y: 1279.28, z: 678008.44, pitch: 1.01, bank: 0.12, yaw: 314.81 Emitters.Mode: 0 
Player: t: 0.56, MSLAlt: 1279.25, speed(m/s): 235.36, heading: 5.49, x: -302825.71, y: 1279.24, z: 678005.55, pitch: 1.00, bank: 0.12, yaw: 314.81 Emitters.Mode: 0 
Player: t: 0.58, MSLAlt: 1279.22, speed(m/s): 235.30, heading: 5.49, x: -302822.83, y: 1279.21, z: 678002.65, pitch: 0.99, bank: 0.12, yaw: 314.81 Emitters.Mode: 0 
Player: t: 0.59, MSLAlt: 1279.18, speed(m/s): 235.30, heading: 5.49, x: -302820.31, y: 1279.18, z: 678000.12, pitch: 0.98, bank: 0.11, yaw: 314.81 Emitters.Mode: 0 
Player: t: 0.61, MSLAlt: 1279.14, speed(m/s): 235.25, heading: 5.49, x: -302817.25, y: 1279.14, z: 677997.05, pitch: 0.97, bank: 0.11, yaw: 314.81 Emitters.Mode: 0 
Player: t: 0.63, MSLAlt: 1279.11, speed(m/s): 235.20, heading: 5.49, x: -302814.73, y: 1279.10, z: 677994.51, pitch: 0.97, bank: 0.11, yaw: 314.81 Emitters.Mode: 0 
Player: t: 0.64, MSLAlt: 1279.07, speed(m/s): 235.14, heading: 5.49, x: -302811.85, y: 1279.07, z: 677991.62, pitch: 0.95, bank: 0.11, yaw: 314.80 Emitters.Mode: 0 
Player: t: 0.66, MSLAlt: 1279.04, speed(m/s): 235.14, heading: 5.49, x: -302808.97, y: 1279.03, z: 677988.73, pitch: 0.95, bank: 0.11, yaw: 314.80 Emitters.Mode: 0 
Player: t: 0.67, MSLAlt: 1278.99, speed(m/s): 235.09, heading: 5.49, x: -302806.09, y: 1278.99, z: 677985.84, pitch: 0.94, bank: 0.11, yaw: 314.80 Emitters.Mode: 0 
Player: t: 0.69, MSLAlt: 1278.96, speed(m/s): 235.04, heading: 5.49, x: -302803.57, y: 1278.95, z: 677983.31, pitch: 0.93, bank: 0.11, yaw: 314.80 Emitters.Mode: 0 
Player: t: 0.70, MSLAlt: 1278.91, speed(m/s): 234.98, heading: 5.49, x: -302800.70, y: 1278.91, z: 677980.42, pitch: 0.92, bank: 0.11, yaw: 314.80 Emitters.Mode: 0 
Player: t: 0.72, MSLAlt: 1278.88, speed(m/s): 234.98, heading: 5.49, x: -302798.18, y: 1278.87, z: 677977.89, pitch: 0.91, bank: 0.11, yaw: 314.80 Emitters.Mode: 0 
Player: t: 0.73, MSLAlt: 1278.83, speed(m/s): 234.93, heading: 5.49, x: -302795.49, y: 1278.83, z: 677975.18, pitch: 0.90, bank: 0.10, yaw: 314.80 Emitters.Mode: 0 
