Player: t: 0.00, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 5.01, x: -298163.25, y: 1338.23, z: 687962.38, pitch: 2.37, bank: -0.00, yaw: 286.79 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 5.01, x: -298162.80, y: 1338.23, z: 687960.89, pitch: 2.37, bank: 0.00, yaw: 286.79 Emitters.Mode: 0 
Player: t: 0.03, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 5.00, x: -298161.59, y: 1338.23, z: 687956.87, pitch: 2.36, bank: 0.00, yaw: 286.79 Emitters.Mode: 0 
Player: t: 0.16, MSLAlt: 1338.22, speed(m/s): 202.55, heading: 5.00, x: -298153.05, y: 1338.22, z: 687928.55, pitch: 1.98, bank: 0.35, yaw: 286.68 Emitters.Mode: 0 
Player: t: 0.21, MSLAlt: 1338.21, speed(m/s): 202.49, heading: 5.00, x: -298149.98, y: 1338.21, z: 687918.41, pitch: 1.86, bank: 0.54, yaw: 286.61 Emitters.Mode: 0 
Player: t: 0.22, MSLAlt: 1338.20, speed(m/s): 202.45, heading: 5.00, x: -298149.03, y: 1338.20, z: 687915.24, pitch: 1.82, bank: 0.61, yaw: 286.58 Emitters.Mode: 0 
Player: t: 0.24, MSLAlt: 1338.19, speed(m/s): 202.45, heading: 5.00, x: -298148.07, y: 1338.19, z: 687912.08, pitch: 1.80, bank: 0.65, yaw: 286.56 Emitters.Mode: 0 
Player: t: 0.26, MSLAlt: 1338.18, speed(m/s): 202.42, heading: 5.00, x: -298146.99, y: 1338.18, z: 687908.49, pitch: 1.77, bank: 0.71, yaw: 286.54 Emitters.Mode: 0 
Player: t: 0.27, MSLAlt: 1338.17, speed(m/s): 202.39, heading: 5.00, x: -298146.03, y: 1338.17, z: 687905.32, pitch: 1.74, bank: 0.77, yaw: 286.51 Emitters.Mode: 0 
Player: t: 0.28, MSLAlt: 1338.17, speed(m/s): 202.34, heading: 5.00, x: -298145.07, y: 1338.16, z: 687902.16, pitch: 1.72, bank: 0.81, yaw: 286.49 Emitters.Mode: 0 
Player: t: 0.30, MSLAlt: 1338.15, speed(m/s): 202.31, heading: 5.00, x: -298144.05, y: 1338.15, z: 687898.78, pitch: 1.69, bank: 0.86, yaw: 286.47 Emitters.Mode: 0 
Player: t: 0.32, MSLAlt: 1338.14, speed(m/s): 202.31, heading: 5.00, x: -298143.10, y: 1338.14, z: 687895.62, pitch: 1.68, bank: 0.89, yaw: 286.45 Emitters.Mode: 0 
Player: t: 0.33, MSLAlt: 1338.13, speed(m/s): 202.28, heading: 5.00, x: -298142.14, y: 1338.13, z: 687892.45, pitch: 1.65, bank: 0.93, yaw: 286.43 Emitters.Mode: 0 
Player: t: 0.35, MSLAlt: 1338.12, speed(m/s): 202.24, heading: 5.00, x: -298141.12, y: 1338.11, z: 687889.08, pitch: 1.64, bank: 0.96, yaw: 286.41 Emitters.Mode: 0 
Player: t: 0.36, MSLAlt: 1338.10, speed(m/s): 202.20, heading: 5.00, x: -298140.17, y: 1338.10, z: 687885.92, pitch: 1.62, bank: 1.00, yaw: 286.39 Emitters.Mode: 0 
Player: t: 0.38, MSLAlt: 1338.08, speed(m/s): 202.20, heading: 5.00, x: -298139.15, y: 1338.08, z: 687882.54, pitch: 1.59, bank: 1.03, yaw: 286.37 Emitters.Mode: 0 
Player: t: 0.39, MSLAlt: 1338.07, speed(m/s): 202.17, heading: 5.00, x: -298138.13, y: 1338.07, z: 687879.17, pitch: 1.58, bank: 1.04, yaw: 286.36 Emitters.Mode: 0 
Player: t: 0.41, MSLAlt: 1338.05, speed(m/s): 202.13, heading: 5.00, x: -298137.24, y: 1338.05, z: 687876.22, pitch: 1.56, bank: 1.07, yaw: 286.34 Emitters.Mode: 0 
Player: t: 0.42, MSLAlt: 1338.04, speed(m/s): 202.10, heading: 5.00, x: -298136.22, y: 1338.03, z: 687872.85, pitch: 1.54, bank: 1.08, yaw: 286.33 Emitters.Mode: 0 
Player: t: 0.44, MSLAlt: 1338.02, speed(m/s): 202.06, heading: 5.00, x: -298135.20, y: 1338.01, z: 687869.48, pitch: 1.52, bank: 1.10, yaw: 286.31 Emitters.Mode: 0 
