Player: t: 0.00, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 8.53, x: -273082.34, y: 1338.23, z: 664542.00, pitch: 2.37, bank: -0.00, yaw: 488.63 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 2.24, x: -273084.41, y: 1338.23, z: 664544.59, pitch: 2.37, bank: -0.00, yaw: 128.60 Emitters.Mode: 0 
Player: t: 0.03, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 2.24, x: -273086.89, y: 1338.23, z: 664547.70, pitch: 2.36, bank: -0.00, yaw: 128.60 Emitters.Mode: 0 
Player: t: 0.09, MSLAlt: 1338.23, speed(m/s): 210.52, heading: 2.24, x: -273095.02, y: 1338.23, z: 664557.89, pitch: 2.17, bank: -0.04, yaw: 128.61 Emitters.Mode: 0 
Player: t: 0.14, MSLAlt: 1338.23, speed(m/s): 210.45, heading: 2.24, x: -273101.35, y: 1338.23, z: 664565.82, pitch: 2.00, bank: -0.08, yaw: 128.62 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 1338.23, speed(m/s): 210.42, heading: 2.24, x: -273103.42, y: 1338.23, z: 664568.41, pitch: 1.96, bank: -0.10, yaw: 128.63 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 1338.23, speed(m/s): 210.38, heading: 2.24, x: -273105.34, y: 1338.23, z: 664570.83, pitch: 1.93, bank: -0.11, yaw: 128.63 Emitters.Mode: 0 
Player: t: 0.18, MSLAlt: 1338.23, speed(m/s): 210.35, heading: 2.24, x: -273107.68, y: 1338.23, z: 664573.76, pitch: 1.88, bank: -0.13, yaw: 128.64 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 1338.22, speed(m/s): 210.35, heading: 2.25, x: -273109.74, y: 1338.22, z: 664576.35, pitch: 1.84, bank: -0.15, yaw: 128.65 Emitters.Mode: 0 
Player: t: 0.21, MSLAlt: 1338.22, speed(m/s): 210.32, heading: 2.25, x: -273111.81, y: 1338.22, z: 664578.93, pitch: 1.81, bank: -0.17, yaw: 128.65 Emitters.Mode: 0 
Player: t: 0.23, MSLAlt: 1338.21, speed(m/s): 210.27, heading: 2.25, x: -273114.28, y: 1338.21, z: 664582.03, pitch: 1.77, bank: -0.19, yaw: 128.66 Emitters.Mode: 0 
Player: t: 0.25, MSLAlt: 1338.21, speed(m/s): 210.24, heading: 2.25, x: -273116.34, y: 1338.20, z: 664584.62, pitch: 1.74, bank: -0.21, yaw: 128.66 Emitters.Mode: 0 
Player: t: 0.26, MSLAlt: 1338.20, speed(m/s): 210.20, heading: 2.25, x: -273118.27, y: 1338.20, z: 664587.03, pitch: 1.72, bank: -0.22, yaw: 128.67 Emitters.Mode: 0 
Player: t: 0.28, MSLAlt: 1338.19, speed(m/s): 210.20, heading: 2.25, x: -273120.74, y: 1338.19, z: 664590.13, pitch: 1.69, bank: -0.23, yaw: 128.68 Emitters.Mode: 0 
Player: t: 0.29, MSLAlt: 1338.18, speed(m/s): 210.15, heading: 2.25, x: -273122.66, y: 1338.18, z: 664592.54, pitch: 1.67, bank: -0.24, yaw: 128.68 Emitters.Mode: 0 
Player: t: 0.31, MSLAlt: 1338.17, speed(m/s): 210.12, heading: 2.25, x: -273124.86, y: 1338.17, z: 664595.30, pitch: 1.64, bank: -0.26, yaw: 128.69 Emitters.Mode: 0 
Player: t: 0.33, MSLAlt: 1338.16, speed(m/s): 210.08, heading: 2.25, x: -273127.20, y: 1338.16, z: 664598.23, pitch: 1.61, bank: -0.27, yaw: 128.69 Emitters.Mode: 0 
Player: t: 0.34, MSLAlt: 1338.15, speed(m/s): 210.04, heading: 2.25, x: -273129.12, y: 1338.15, z: 664600.64, pitch: 1.60, bank: -0.28, yaw: 128.70 Emitters.Mode: 0 
Player: t: 0.35, MSLAlt: 1338.14, speed(m/s): 210.04, heading: 2.25, x: -273131.18, y: 1338.14, z: 664603.22, pitch: 1.57, bank: -0.29, yaw: 128.70 Emitters.Mode: 0 
Player: t: 0.37, MSLAlt: 1338.12, speed(m/s): 210.00, heading: 2.25, x: -273133.51, y: 1338.12, z: 664606.15, pitch: 1.55, bank: -0.30, yaw: 128.71 Emitters.Mode: 0 
Player: t: 0.39, MSLAlt: 1338.11, speed(m/s): 209.96, heading: 2.25, x: -273135.44, y: 1338.11, z: 664608.56, pitch: 1.53, bank: -0.30, yaw: 128.71 Emitters.Mode: 0 
Player: t: 0.40, MSLAlt: 1338.10, speed(m/s): 209.92, heading: 2.25, x: -273137.77, y: 1338.09, z: 664611.48, pitch: 1.51, bank: -0.31, yaw: 128.71 Emitters.Mode: 0 
Player: t: 0.42, MSLAlt: 1338.08, speed(m/s): 209.92, heading: 2.25, x: -273139.96, y: 1338.08, z: 664614.23, pitch: 1.50, bank: -0.32, yaw: 128.72 Emitters.Mode: 0 
Player: t: 0.43, MSLAlt: 1338.06, speed(m/s): 209.88, heading: 2.25, x: -273141.89, y: 1338.06, z: 664616.64, pitch: 1.47, bank: -0.32, yaw: 128.72 Emitters.Mode: 0 
Player: t: 0.45, MSLAlt: 1338.04, speed(m/s): 209.84, heading: 2.25, x: -273144.22, y: 1338.04, z: 664619.57, pitch: 1.45, bank: -0.33, yaw: 128.73 Emitters.Mode: 0 
