Player: t: 0.00, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 8.53, x: -273082.34, y: 1338.23, z: 664542.00, pitch: 2.37, bank: -0.00, yaw: 488.63 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 2.24, x: -273083.17, y: 1338.23, z: 664543.04, pitch: 2.37, bank: -0.00, yaw: 128.60 Emitters.Mode: 0 
Player: t: 0.03, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 2.24, x: -273085.93, y: 1338.23, z: 664546.49, pitch: 2.36, bank: -0.00, yaw: 128.60 Emitters.Mode: 0 
Player: t: 0.05, MSLAlt: 1338.23, speed(m/s): 206.41, heading: 2.24, x: -273089.65, y: 1338.23, z: 664551.15, pitch: 2.32, bank: -0.01, yaw: 128.60 Emitters.Mode: 0 
Player: t: 0.10, MSLAlt: 1338.23, speed(m/s): 210.48, heading: 2.24, x: -273096.12, y: 1338.23, z: 664559.27, pitch: 2.15, bank: -0.04, yaw: 128.61 Emitters.Mode: 0 
Player: t: 0.12, MSLAlt: 1338.23, speed(m/s): 210.48, heading: 2.24, x: -273098.32, y: 1338.23, z: 664562.03, pitch: 2.08, bank: -0.06, yaw: 128.61 Emitters.Mode: 0 
Player: t: 0.13, MSLAlt: 1338.23, speed(m/s): 210.45, heading: 2.24, x: -273100.39, y: 1338.23, z: 664564.62, pitch: 2.04, bank: -0.07, yaw: 128.62 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 1338.23, speed(m/s): 210.42, heading: 2.24, x: -273102.59, y: 1338.23, z: 664567.38, pitch: 1.98, bank: -0.09, yaw: 128.62 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 1338.23, speed(m/s): 210.38, heading: 2.24, x: -273105.07, y: 1338.23, z: 664570.48, pitch: 1.93, bank: -0.11, yaw: 128.63 Emitters.Mode: 0 
Player: t: 0.18, MSLAlt: 1338.23, speed(m/s): 210.35, heading: 2.24, x: -273107.27, y: 1338.23, z: 664573.24, pitch: 1.88, bank: -0.13, yaw: 128.64 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 1338.22, speed(m/s): 210.35, heading: 2.25, x: -273109.33, y: 1338.22, z: 664575.83, pitch: 1.85, bank: -0.15, yaw: 128.64 Emitters.Mode: 0 
Player: t: 0.21, MSLAlt: 1338.22, speed(m/s): 210.32, heading: 2.25, x: -273111.39, y: 1338.22, z: 664578.41, pitch: 1.81, bank: -0.17, yaw: 128.65 Emitters.Mode: 0 
Player: t: 0.23, MSLAlt: 1338.21, speed(m/s): 210.27, heading: 2.25, x: -273113.46, y: 1338.21, z: 664581.00, pitch: 1.78, bank: -0.18, yaw: 128.65 Emitters.Mode: 0 
Player: t: 0.24, MSLAlt: 1338.21, speed(m/s): 210.24, heading: 2.25, x: -273115.52, y: 1338.21, z: 664583.59, pitch: 1.75, bank: -0.20, yaw: 128.66 Emitters.Mode: 0 
Player: t: 0.26, MSLAlt: 1338.20, speed(m/s): 210.24, heading: 2.25, x: -273117.99, y: 1338.20, z: 664586.69, pitch: 1.72, bank: -0.22, yaw: 128.67 Emitters.Mode: 0 
