Player: t: 0.00, MSLAlt: 697.86, speed(m/s): 247.82, heading: 9.36, x: -272774.00, y: 697.86, z: 674593.25, pitch: 1.65, bank: -0.00, yaw: 536.37 Emitters.Mode: 0 
Player: t: 0.02, MSLAlt: 697.86, speed(m/s): 247.82, heading: 3.08, x: -272778.10, y: 697.86, z: 674593.51, pitch: 1.65, bank: 0.02, yaw: 176.34 Emitters.Mode: 0 
Player: t: 0.04, MSLAlt: 697.85, speed(m/s): 247.82, heading: 3.08, x: -272783.49, y: 697.85, z: 674593.86, pitch: 1.62, bank: 0.02, yaw: 176.34 Emitters.Mode: 0 
Player: t: 0.06, MSLAlt: 697.85, speed(m/s): 249.86, heading: 3.08, x: -272790.15, y: 697.85, z: 674594.29, pitch: 1.54, bank: 0.02, yaw: 176.34 Emitters.Mode: 0 
Player: t: 0.11, MSLAlt: 697.85, speed(m/s): 249.74, heading: 3.08, x: -272802.19, y: 697.85, z: 674595.06, pitch: 1.38, bank: 0.04, yaw: 176.34 Emitters.Mode: 0 
Player: t: 0.13, MSLAlt: 697.84, speed(m/s): 249.68, heading: 3.08, x: -272806.29, y: 697.84, z: 674595.32, pitch: 1.33, bank: 0.04, yaw: 176.33 Emitters.Mode: 0 
Player: t: 0.14, MSLAlt: 697.84, speed(m/s): 249.63, heading: 3.08, x: -272809.87, y: 697.84, z: 674595.55, pitch: 1.30, bank: 0.05, yaw: 176.33 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 697.84, speed(m/s): 249.63, heading: 3.08, x: -272813.71, y: 697.83, z: 674595.80, pitch: 1.28, bank: 0.05, yaw: 176.33 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 697.83, speed(m/s): 249.55, heading: 3.08, x: -272818.06, y: 697.83, z: 674596.08, pitch: 1.24, bank: 0.06, yaw: 176.33 Emitters.Mode: 0 
Player: t: 0.19, MSLAlt: 697.82, speed(m/s): 249.49, heading: 3.08, x: -272821.64, y: 697.82, z: 674596.31, pitch: 1.21, bank: 0.06, yaw: 176.32 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 697.81, speed(m/s): 249.44, heading: 3.08, x: -272825.48, y: 697.81, z: 674596.55, pitch: 1.20, bank: 0.07, yaw: 176.32 Emitters.Mode: 0 
Player: t: 0.22, MSLAlt: 697.80, speed(m/s): 249.44, heading: 3.08, x: -272829.57, y: 697.80, z: 674596.81, pitch: 1.17, bank: 0.07, yaw: 176.32 Emitters.Mode: 0 
Player: t: 0.23, MSLAlt: 697.79, speed(m/s): 249.36, heading: 3.08, x: -272833.15, y: 697.79, z: 674597.04, pitch: 1.16, bank: 0.07, yaw: 176.32 Emitters.Mode: 0 
Player: t: 0.25, MSLAlt: 697.78, speed(m/s): 249.30, heading: 3.08, x: -272837.24, y: 697.78, z: 674597.31, pitch: 1.14, bank: 0.08, yaw: 176.32 Emitters.Mode: 0 
Player: t: 0.26, MSLAlt: 697.76, speed(m/s): 249.24, heading: 3.08, x: -272841.58, y: 697.76, z: 674597.58, pitch: 1.12, bank: 0.08, yaw: 176.31 Emitters.Mode: 0 
