Player: t: 0.00, MSLAlt: 1493.28, speed(m/s): 238.29, heading: 6.25, x: -313903.97, y: 1493.28, z: 676566.50, pitch: 1.78, bank: -0.00, yaw: 357.93 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 1493.28, speed(m/s): 238.29, heading: 6.25, x: -313900.12, y: 1493.28, z: 676566.36, pitch: 1.78, bank: 0.02, yaw: 357.93 Emitters.Mode: 0 
Player: t: 0.03, MSLAlt: 1493.28, speed(m/s): 238.29, heading: 6.25, x: -313895.24, y: 1493.28, z: 676566.18, pitch: 1.76, bank: 0.01, yaw: 357.94 Emitters.Mode: 0 
Player: t: 0.06, MSLAlt: 1493.28, speed(m/s): 234.92, heading: 6.25, x: -313888.57, y: 1493.28, z: 676565.93, pitch: 1.68, bank: -0.06, yaw: 357.95 Emitters.Mode: 0 
Player: t: 0.11, MSLAlt: 1493.27, speed(m/s): 234.82, heading: 6.25, x: -313876.51, y: 1493.27, z: 676565.49, pitch: 1.54, bank: -0.23, yaw: 358.00 Emitters.Mode: 0 
Player: t: 0.12, MSLAlt: 1493.27, speed(m/s): 234.77, heading: 6.25, x: -313872.66, y: 1493.27, z: 676565.34, pitch: 1.49, bank: -0.32, yaw: 358.03 Emitters.Mode: 0 
Player: t: 0.14, MSLAlt: 1493.26, speed(m/s): 234.73, heading: 6.25, x: -313868.04, y: 1493.26, z: 676565.17, pitch: 1.44, bank: -0.41, yaw: 358.06 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 1493.26, speed(m/s): 234.73, heading: 6.25, x: -313864.46, y: 1493.26, z: 676565.04, pitch: 1.42, bank: -0.48, yaw: 358.09 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 1493.25, speed(m/s): 234.67, heading: 6.25, x: -313860.61, y: 1493.25, z: 676564.89, pitch: 1.38, bank: -0.58, yaw: 358.12 Emitters.Mode: 0 
Player: t: 0.18, MSLAlt: 1493.25, speed(m/s): 234.62, heading: 6.25, x: -313856.51, y: 1493.24, z: 676564.74, pitch: 1.36, bank: -0.65, yaw: 358.15 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 1493.24, speed(m/s): 234.58, heading: 6.25, x: -313852.67, y: 1493.24, z: 676564.60, pitch: 1.33, bank: -0.74, yaw: 358.18 Emitters.Mode: 0 
Player: t: 0.21, MSLAlt: 1493.23, speed(m/s): 234.58, heading: 6.25, x: -313848.82, y: 1493.23, z: 676564.45, pitch: 1.31, bank: -0.80, yaw: 358.21 Emitters.Mode: 0 
Player: t: 0.23, MSLAlt: 1493.22, speed(m/s): 234.52, heading: 6.25, x: -313844.21, y: 1493.21, z: 676564.28, pitch: 1.29, bank: -0.89, yaw: 358.25 Emitters.Mode: 0 
Player: t: 0.25, MSLAlt: 1493.20, speed(m/s): 234.47, heading: 6.25, x: -313840.63, y: 1493.20, z: 676564.14, pitch: 1.27, bank: -0.97, yaw: 358.28 Emitters.Mode: 0 
Player: t: 0.26, MSLAlt: 1493.19, speed(m/s): 234.42, heading: 6.25, x: -313836.79, y: 1493.19, z: 676564.00, pitch: 1.26, bank: -1.01, yaw: 358.30 Emitters.Mode: 0 
Player: t: 0.28, MSLAlt: 1493.18, speed(m/s): 234.42, heading: 6.25, x: -313832.44, y: 1493.17, z: 676563.84, pitch: 1.24, bank: -1.08, yaw: 358.34 Emitters.Mode: 0 
Player: t: 0.29, MSLAlt: 1493.16, speed(m/s): 234.36, heading: 6.25, x: -313828.85, y: 1493.16, z: 676563.70, pitch: 1.23, bank: -1.11, yaw: 358.36 Emitters.Mode: 0 
Player: t: 0.31, MSLAlt: 1493.15, speed(m/s): 234.31, heading: 6.25, x: -313825.01, y: 1493.14, z: 676563.56, pitch: 1.21, bank: -1.17, yaw: 358.38 Emitters.Mode: 0 
Player: t: 0.33, MSLAlt: 1493.13, speed(m/s): 234.26, heading: 6.25, x: -313820.67, y: 1493.13, z: 676563.40, pitch: 1.20, bank: -1.21, yaw: 358.41 Emitters.Mode: 0 
Player: t: 0.34, MSLAlt: 1493.11, speed(m/s): 234.26, heading: 6.26, x: -313817.08, y: 1493.11, z: 676563.26, pitch: 1.19, bank: -1.23, yaw: 358.43 Emitters.Mode: 0 
Player: t: 0.35, MSLAlt: 1493.09, speed(m/s): 234.20, heading: 6.26, x: -313813.25, y: 1493.09, z: 676563.12, pitch: 1.17, bank: -1.26, yaw: 358.45 Emitters.Mode: 0 
Player: t: 0.37, MSLAlt: 1493.07, speed(m/s): 234.15, heading: 6.26, x: -313808.90, y: 1493.07, z: 676562.96, pitch: 1.16, bank: -1.28, yaw: 358.47 Emitters.Mode: 0 
