Player: t: 0.00, MSLAlt: 1827.03, speed(m/s): 234.36, heading: 9.42, x: -275240.56, y: 1827.03, z: 674531.63, pitch: 1.84, bank: -0.00, yaw: 540.04 Emitters.Mode: 0 
Player: t: 0.02, MSLAlt: 1827.03, speed(m/s): 234.36, heading: 3.14, x: -275244.67, y: 1827.03, z: 674531.62, pitch: 1.84, bank: 0.00, yaw: 180.01 Emitters.Mode: 0 
Player: t: 0.04, MSLAlt: 1827.03, speed(m/s): 234.36, heading: 3.14, x: -275249.81, y: 1827.03, z: 674531.62, pitch: 1.81, bank: 0.02, yaw: 180.01 Emitters.Mode: 0 
Player: t: 0.07, MSLAlt: 1827.03, speed(m/s): 237.48, heading: 3.14, x: -275257.26, y: 1827.03, z: 674531.62, pitch: 1.74, bank: 0.09, yaw: 179.99 Emitters.Mode: 0 
Player: t: 0.11, MSLAlt: 1827.03, speed(m/s): 237.38, heading: 3.14, x: -275268.56, y: 1827.03, z: 674531.61, pitch: 1.56, bank: 0.31, yaw: 179.93 Emitters.Mode: 0 
Player: t: 0.12, MSLAlt: 1827.03, speed(m/s): 237.34, heading: 3.14, x: -275272.41, y: 1827.03, z: 674531.61, pitch: 1.53, bank: 0.38, yaw: 179.90 Emitters.Mode: 0 
Player: t: 0.14, MSLAlt: 1827.03, speed(m/s): 237.34, heading: 3.14, x: -275276.25, y: 1827.03, z: 674531.61, pitch: 1.48, bank: 0.49, yaw: 179.86 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 1827.02, speed(m/s): 237.30, heading: 3.14, x: -275280.36, y: 1827.02, z: 674531.60, pitch: 1.45, bank: 0.56, yaw: 179.84 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 1827.02, speed(m/s): 237.24, heading: 3.14, x: -275283.95, y: 1827.02, z: 674531.60, pitch: 1.41, bank: 0.67, yaw: 179.80 Emitters.Mode: 0 
Player: t: 0.18, MSLAlt: 1827.01, speed(m/s): 237.19, heading: 3.14, x: -275287.80, y: 1827.01, z: 674531.60, pitch: 1.38, bank: 0.74, yaw: 179.77 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 1827.00, speed(m/s): 237.15, heading: 3.14, x: -275291.90, y: 1827.00, z: 674531.59, pitch: 1.35, bank: 0.85, yaw: 179.73 Emitters.Mode: 0 
