Player: t: 0.00, MSLAlt: 1827.03, speed(m/s): 234.36, heading: 5.05, x: -292013.22, y: 1827.03, z: 691489.25, pitch: 1.84, bank: -0.00, yaw: 289.57 Emitters.Mode: 0 
Player: t: 0.02, MSLAlt: 1827.03, speed(m/s): 234.36, heading: 5.05, x: -292011.84, y: 1827.03, z: 691485.38, pitch: 1.84, bank: -0.00, yaw: 289.57 Emitters.Mode: 0 
Player: t: 0.04, MSLAlt: 1827.03, speed(m/s): 234.36, heading: 5.05, x: -292010.21, y: 1827.03, z: 691480.78, pitch: 1.82, bank: 0.01, yaw: 289.57 Emitters.Mode: 0 
Player: t: 0.06, MSLAlt: 1827.03, speed(m/s): 229.97, heading: 5.05, x: -292007.89, y: 1827.03, z: 691474.24, pitch: 1.75, bank: 0.05, yaw: 289.56 Emitters.Mode: 0 
Player: t: 0.11, MSLAlt: 1827.03, speed(m/s): 229.88, heading: 5.05, x: -292003.93, y: 1827.03, z: 691463.11, pitch: 1.58, bank: 0.16, yaw: 289.52 Emitters.Mode: 0 
Player: t: 0.12, MSLAlt: 1827.02, speed(m/s): 229.84, heading: 5.05, x: -292002.73, y: 1827.02, z: 691459.73, pitch: 1.55, bank: 0.20, yaw: 289.51 Emitters.Mode: 0 
Player: t: 0.14, MSLAlt: 1827.02, speed(m/s): 229.84, heading: 5.05, x: -292001.35, y: 1827.02, z: 691455.86, pitch: 1.50, bank: 0.26, yaw: 289.49 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 1827.02, speed(m/s): 229.80, heading: 5.05, x: -291999.98, y: 1827.01, z: 691451.99, pitch: 1.47, bank: 0.30, yaw: 289.48 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 1827.01, speed(m/s): 229.74, heading: 5.05, x: -291998.69, y: 1827.01, z: 691448.37, pitch: 1.43, bank: 0.36, yaw: 289.45 Emitters.Mode: 0 
Player: t: 0.18, MSLAlt: 1827.00, speed(m/s): 229.70, heading: 5.05, x: -291997.31, y: 1827.00, z: 691444.50, pitch: 1.41, bank: 0.40, yaw: 289.44 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 1826.99, speed(m/s): 229.66, heading: 5.05, x: -291995.94, y: 1826.99, z: 691440.63, pitch: 1.38, bank: 0.46, yaw: 289.42 Emitters.Mode: 0 
