Player: t: 0.00, MSLAlt: 647.42, speed(m/s): 248.43, heading: 9.05, x: -279803.72, y: 647.42, z: 663925.38, pitch: 1.64, bank: -0.00, yaw: 518.81 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 647.42, speed(m/s): 248.43, heading: 2.77, x: -279805.16, y: 647.42, z: 663925.93, pitch: 1.64, bank: 0.00, yaw: 158.78 Emitters.Mode: 0 
Player: t: 0.03, MSLAlt: 647.42, speed(m/s): 248.43, heading: 2.77, x: -279810.18, y: 647.42, z: 663927.89, pitch: 1.63, bank: -0.00, yaw: 158.78 Emitters.Mode: 0 
Player: t: 0.05, MSLAlt: 647.42, speed(m/s): 248.38, heading: 2.77, x: -279816.41, y: 647.42, z: 663930.31, pitch: 1.57, bank: -0.01, yaw: 158.78 Emitters.Mode: 0 
Player: t: 0.09, MSLAlt: 647.42, speed(m/s): 250.30, heading: 2.77, x: -279824.07, y: 647.42, z: 663933.28, pitch: 1.45, bank: -0.04, yaw: 158.79 Emitters.Mode: 0 
Player: t: 0.10, MSLAlt: 647.41, speed(m/s): 250.23, heading: 2.77, x: -279827.90, y: 647.41, z: 663934.77, pitch: 1.41, bank: -0.05, yaw: 158.79 Emitters.Mode: 0 
Player: t: 0.12, MSLAlt: 647.41, speed(m/s): 250.23, heading: 2.77, x: -279831.72, y: 647.41, z: 663936.26, pitch: 1.35, bank: -0.07, yaw: 158.80 Emitters.Mode: 0 
Player: t: 0.13, MSLAlt: 647.41, speed(m/s): 250.17, heading: 2.77, x: -279835.07, y: 647.41, z: 663937.56, pitch: 1.32, bank: -0.08, yaw: 158.80 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 647.40, speed(m/s): 250.11, heading: 2.77, x: -279838.89, y: 647.40, z: 663939.04, pitch: 1.28, bank: -0.10, yaw: 158.81 Emitters.Mode: 0 
Player: t: 0.16, MSLAlt: 647.39, speed(m/s): 250.04, heading: 2.77, x: -279842.72, y: 647.39, z: 663940.53, pitch: 1.25, bank: -0.12, yaw: 158.82 Emitters.Mode: 0 
Player: t: 0.18, MSLAlt: 647.39, speed(m/s): 250.04, heading: 2.77, x: -279846.06, y: 647.39, z: 663941.83, pitch: 1.22, bank: -0.14, yaw: 158.82 Emitters.Mode: 0 
Player: t: 0.19, MSLAlt: 647.38, speed(m/s): 249.98, heading: 2.77, x: -279849.89, y: 647.38, z: 663943.32, pitch: 1.20, bank: -0.16, yaw: 158.83 Emitters.Mode: 0 
Player: t: 0.21, MSLAlt: 647.37, speed(m/s): 249.92, heading: 2.77, x: -279853.71, y: 647.37, z: 663944.80, pitch: 1.18, bank: -0.17, yaw: 158.84 Emitters.Mode: 0 
Player: t: 0.22, MSLAlt: 647.36, speed(m/s): 249.84, heading: 2.77, x: -279857.05, y: 647.36, z: 663946.10, pitch: 1.16, bank: -0.19, yaw: 158.84 Emitters.Mode: 0 
Player: t: 0.24, MSLAlt: 647.35, speed(m/s): 249.84, heading: 2.77, x: -279860.87, y: 647.35, z: 663947.59, pitch: 1.14, bank: -0.20, yaw: 158.85 Emitters.Mode: 0 
Player: t: 0.26, MSLAlt: 647.34, speed(m/s): 249.78, heading: 2.77, x: -279864.69, y: 647.33, z: 663949.07, pitch: 1.13, bank: -0.21, yaw: 158.85 Emitters.Mode: 0 
Player: t: 0.27, MSLAlt: 647.32, speed(m/s): 249.73, heading: 2.77, x: -279868.27, y: 647.32, z: 663950.46, pitch: 1.11, bank: -0.22, yaw: 158.86 Emitters.Mode: 0 
Player: t: 0.28, MSLAlt: 647.31, speed(m/s): 249.65, heading: 2.77, x: -279871.85, y: 647.31, z: 663951.86, pitch: 1.10, bank: -0.23, yaw: 158.86 Emitters.Mode: 0 
Player: t: 0.30, MSLAlt: 647.29, speed(m/s): 249.59, heading: 2.77, x: -279875.67, y: 647.29, z: 663953.34, pitch: 1.08, bank: -0.24, yaw: 158.87 Emitters.Mode: 0 
Player: t: 0.32, MSLAlt: 647.28, speed(m/s): 249.59, heading: 2.77, x: -279879.01, y: 647.27, z: 663954.64, pitch: 1.07, bank: -0.25, yaw: 158.87 Emitters.Mode: 0 
Player: t: 0.33, MSLAlt: 647.26, speed(m/s): 249.53, heading: 2.77, x: -279882.82, y: 647.26, z: 663956.12, pitch: 1.06, bank: -0.25, yaw: 158.88 Emitters.Mode: 0 
Player: t: 0.35, MSLAlt: 647.24, speed(m/s): 249.45, heading: 2.77, x: -279886.64, y: 647.24, z: 663957.60, pitch: 1.05, bank: -0.26, yaw: 158.88 Emitters.Mode: 0 
Player: t: 0.36, MSLAlt: 647.22, speed(m/s): 249.39, heading: 2.77, x: -279889.97, y: 647.22, z: 663958.90, pitch: 1.04, bank: -0.26, yaw: 158.88 Emitters.Mode: 0 
Player: t: 0.38, MSLAlt: 647.20, speed(m/s): 249.39, heading: 2.77, x: -279893.79, y: 647.20, z: 663960.38, pitch: 1.03, bank: -0.26, yaw: 158.89 Emitters.Mode: 0 
Player: t: 0.39, MSLAlt: 647.18, speed(m/s): 249.33, heading: 2.77, x: -279897.60, y: 647.17, z: 663961.86, pitch: 1.02, bank: -0.27, yaw: 158.89 Emitters.Mode: 0 
Player: t: 0.41, MSLAlt: 647.15, speed(m/s): 249.25, heading: 2.77, x: -279901.17, y: 647.15, z: 663963.25, pitch: 1.00, bank: -0.27, yaw: 158.89 Emitters.Mode: 0 
Player: t: 0.42, MSLAlt: 647.13, speed(m/s): 249.19, heading: 2.77, x: -279904.75, y: 647.13, z: 663964.64, pitch: 1.00, bank: -0.27, yaw: 158.90 Emitters.Mode: 0 
Player: t: 0.44, MSLAlt: 647.11, speed(m/s): 249.14, heading: 2.77, x: -279908.79, y: 647.10, z: 663966.22, pitch: 0.98, bank: -0.27, yaw: 158.90 Emitters.Mode: 0 
Player: t: 0.46, MSLAlt: 647.08, speed(m/s): 249.14, heading: 2.77, x: -279912.60, y: 647.08, z: 663967.70, pitch: 0.97, bank: -0.27, yaw: 158.90 Emitters.Mode: 0 
