Player: t: 0.00, MSLAlt: 1827.03, speed(m/s): 234.36, heading: 9.42, x: -275240.56, y: 1827.03, z: 674531.63, pitch: 1.84, bank: -0.00, yaw: 540.04 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 1827.03, speed(m/s): 234.36, heading: 3.14, x: -275244.42, y: 1827.03, z: 674531.62, pitch: 1.84, bank: 0.00, yaw: 180.01 Emitters.Mode: 0 
Player: t: 0.04, MSLAlt: 1827.03, speed(m/s): 234.36, heading: 3.14, x: -275250.58, y: 1827.03, z: 674531.62, pitch: 1.81, bank: 0.02, yaw: 180.01 Emitters.Mode: 0 
Player: t: 0.06, MSLAlt: 1827.03, speed(m/s): 237.48, heading: 3.14, x: -275256.75, y: 1827.03, z: 674531.62, pitch: 1.74, bank: 0.09, yaw: 179.99 Emitters.Mode: 0 
Player: t: 0.11, MSLAlt: 1827.03, speed(m/s): 237.38, heading: 3.14, x: -275268.81, y: 1827.03, z: 674531.61, pitch: 1.56, bank: 0.31, yaw: 179.93 Emitters.Mode: 0 
Player: t: 0.13, MSLAlt: 1827.03, speed(m/s): 237.34, heading: 3.14, x: -275273.69, y: 1827.03, z: 674531.61, pitch: 1.51, bank: 0.41, yaw: 179.89 Emitters.Mode: 0 
Player: t: 0.14, MSLAlt: 1827.03, speed(m/s): 237.30, heading: 3.14, x: -275276.77, y: 1827.02, z: 674531.61, pitch: 1.48, bank: 0.49, yaw: 179.86 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 1827.02, speed(m/s): 237.30, heading: 3.14, x: -275280.36, y: 1827.02, z: 674531.60, pitch: 1.45, bank: 0.56, yaw: 179.84 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 1827.02, speed(m/s): 237.24, heading: 3.14, x: -275284.21, y: 1827.02, z: 674531.60, pitch: 1.41, bank: 0.67, yaw: 179.80 Emitters.Mode: 0 
Player: t: 0.18, MSLAlt: 1827.01, speed(m/s): 237.19, heading: 3.14, x: -275288.05, y: 1827.01, z: 674531.60, pitch: 1.38, bank: 0.74, yaw: 179.77 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 1827.00, speed(m/s): 237.15, heading: 3.14, x: -275291.90, y: 1827.00, z: 674531.59, pitch: 1.35, bank: 0.85, yaw: 179.73 Emitters.Mode: 0 
Player: t: 0.22, MSLAlt: 1826.99, speed(m/s): 237.15, heading: 3.14, x: -275296.00, y: 1826.99, z: 674531.59, pitch: 1.32, bank: 0.94, yaw: 179.68 Emitters.Mode: 0 
Player: t: 0.23, MSLAlt: 1826.99, speed(m/s): 237.09, heading: 3.14, x: -275299.84, y: 1826.99, z: 674531.58, pitch: 1.30, bank: 1.00, yaw: 179.66 Emitters.Mode: 0 
Player: t: 0.25, MSLAlt: 1826.98, speed(m/s): 237.04, heading: 3.13, x: -275303.69, y: 1826.98, z: 674531.58, pitch: 1.28, bank: 1.08, yaw: 179.62 Emitters.Mode: 0 
Player: t: 0.26, MSLAlt: 1826.97, speed(m/s): 236.99, heading: 3.13, x: -275307.53, y: 1826.97, z: 674531.57, pitch: 1.27, bank: 1.13, yaw: 179.59 Emitters.Mode: 0 
Player: t: 0.28, MSLAlt: 1826.95, speed(m/s): 236.99, heading: 3.13, x: -275311.63, y: 1826.95, z: 674531.57, pitch: 1.25, bank: 1.20, yaw: 179.56 Emitters.Mode: 0 
Player: t: 0.29, MSLAlt: 1826.94, speed(m/s): 236.93, heading: 3.13, x: -275315.47, y: 1826.94, z: 674531.57, pitch: 1.23, bank: 1.23, yaw: 179.54 Emitters.Mode: 0 
Player: t: 0.31, MSLAlt: 1826.93, speed(m/s): 236.88, heading: 3.13, x: -275319.57, y: 1826.93, z: 674531.56, pitch: 1.22, bank: 1.28, yaw: 179.51 Emitters.Mode: 0 
Player: t: 0.33, MSLAlt: 1826.91, speed(m/s): 236.84, heading: 3.13, x: -275323.92, y: 1826.91, z: 674531.56, pitch: 1.20, bank: 1.33, yaw: 179.48 Emitters.Mode: 0 
Player: t: 0.34, MSLAlt: 1826.90, speed(m/s): 236.84, heading: 3.13, x: -275327.50, y: 1826.90, z: 674531.55, pitch: 1.19, bank: 1.35, yaw: 179.46 Emitters.Mode: 0 
Player: t: 0.35, MSLAlt: 1826.88, speed(m/s): 236.77, heading: 3.13, x: -275331.34, y: 1826.88, z: 674531.55, pitch: 1.17, bank: 1.38, yaw: 179.44 Emitters.Mode: 0 
Player: t: 0.37, MSLAlt: 1826.87, speed(m/s): 236.73, heading: 3.13, x: -275335.69, y: 1826.86, z: 674531.55, pitch: 1.16, bank: 1.40, yaw: 179.43 Emitters.Mode: 0 
Player: t: 0.39, MSLAlt: 1826.84, speed(m/s): 236.68, heading: 3.13, x: -275339.79, y: 1826.84, z: 674531.54, pitch: 1.15, bank: 1.42, yaw: 179.40 Emitters.Mode: 0 
Player: t: 0.40, MSLAlt: 1826.82, speed(m/s): 236.62, heading: 3.13, x: -275343.62, y: 1826.82, z: 674531.54, pitch: 1.13, bank: 1.43, yaw: 179.39 Emitters.Mode: 0 
Player: t: 0.42, MSLAlt: 1826.81, speed(m/s): 236.62, heading: 3.13, x: -275347.97, y: 1826.80, z: 674531.53, pitch: 1.12, bank: 1.44, yaw: 179.37 Emitters.Mode: 0 
Player: t: 0.43, MSLAlt: 1826.78, speed(m/s): 236.57, heading: 3.13, x: -275351.55, y: 1826.78, z: 674531.53, pitch: 1.11, bank: 1.45, yaw: 179.36 Emitters.Mode: 0 
Player: t: 0.45, MSLAlt: 1826.76, speed(m/s): 236.53, heading: 3.13, x: -275355.39, y: 1826.76, z: 674531.53, pitch: 1.10, bank: 1.45, yaw: 179.35 Emitters.Mode: 0 
Player: t: 0.47, MSLAlt: 1826.74, speed(m/s): 236.46, heading: 3.13, x: -275359.73, y: 1826.73, z: 674531.52, pitch: 1.08, bank: 1.46, yaw: 179.33 Emitters.Mode: 0 
Player: t: 0.48, MSLAlt: 1826.72, speed(m/s): 236.46, heading: 3.13, x: -275363.31, y: 1826.71, z: 674531.52, pitch: 1.07, bank: 1.46, yaw: 179.32 Emitters.Mode: 0 
Player: t: 0.49, MSLAlt: 1826.69, speed(m/s): 236.42, heading: 3.13, x: -275367.40, y: 1826.68, z: 674531.51, pitch: 1.06, bank: 1.47, yaw: 179.31 Emitters.Mode: 0 
Player: t: 0.51, MSLAlt: 1826.66, speed(m/s): 236.37, heading: 3.13, x: -275371.74, y: 1826.65, z: 674531.51, pitch: 1.05, bank: 1.47, yaw: 179.29 Emitters.Mode: 0 
Player: t: 0.53, MSLAlt: 1826.64, speed(m/s): 236.31, heading: 3.13, x: -275375.32, y: 1826.63, z: 674531.50, pitch: 1.04, bank: 1.47, yaw: 179.28 Emitters.Mode: 0 
Player: t: 0.54, MSLAlt: 1826.60, speed(m/s): 236.26, heading: 3.13, x: -275379.40, y: 1826.60, z: 674531.50, pitch: 1.03, bank: 1.47, yaw: 179.27 Emitters.Mode: 0 
Player: t: 0.56, MSLAlt: 1826.57, speed(m/s): 236.26, heading: 3.13, x: -275383.74, y: 1826.57, z: 674531.50, pitch: 1.01, bank: 1.47, yaw: 179.26 Emitters.Mode: 0 
Player: t: 0.57, MSLAlt: 1826.54, speed(m/s): 236.22, heading: 3.13, x: -275387.32, y: 1826.54, z: 674531.49, pitch: 1.00, bank: 1.46, yaw: 179.25 Emitters.Mode: 0 
Player: t: 0.59, MSLAlt: 1826.51, speed(m/s): 236.16, heading: 3.13, x: -275391.15, y: 1826.51, z: 674531.49, pitch: 0.99, bank: 1.46, yaw: 179.24 Emitters.Mode: 0 
Player: t: 0.60, MSLAlt: 1826.48, speed(m/s): 236.11, heading: 3.13, x: -275395.23, y: 1826.48, z: 674531.48, pitch: 0.99, bank: 1.46, yaw: 179.23 Emitters.Mode: 0 
Player: t: 0.62, MSLAlt: 1826.45, speed(m/s): 236.11, heading: 3.13, x: -275398.80, y: 1826.45, z: 674531.48, pitch: 0.97, bank: 1.45, yaw: 179.22 Emitters.Mode: 0 
Player: t: 0.64, MSLAlt: 1826.41, speed(m/s): 236.07, heading: 3.13, x: -275403.40, y: 1826.41, z: 674531.47, pitch: 0.96, bank: 1.45, yaw: 179.21 Emitters.Mode: 0 
Player: t: 0.65, MSLAlt: 1826.38, speed(m/s): 236.01, heading: 3.13, x: -275407.22, y: 1826.37, z: 674531.47, pitch: 0.95, bank: 1.44, yaw: 179.20 Emitters.Mode: 0 
Player: t: 0.67, MSLAlt: 1826.34, speed(m/s): 235.97, heading: 3.13, x: -275411.05, y: 1826.34, z: 674531.47, pitch: 0.94, bank: 1.43, yaw: 179.19 Emitters.Mode: 0 
Player: t: 0.68, MSLAlt: 1826.31, speed(m/s): 235.92, heading: 3.13, x: -275414.87, y: 1826.30, z: 674531.46, pitch: 0.94, bank: 1.43, yaw: 179.19 Emitters.Mode: 0 
Player: t: 0.70, MSLAlt: 1826.26, speed(m/s): 235.92, heading: 3.13, x: -275419.46, y: 1826.26, z: 674531.46, pitch: 0.93, bank: 1.42, yaw: 179.18 Emitters.Mode: 0 
Player: t: 0.71, MSLAlt: 1826.22, speed(m/s): 235.86, heading: 3.13, x: -275423.29, y: 1826.22, z: 674531.45, pitch: 0.92, bank: 1.40, yaw: 179.17 Emitters.Mode: 0 
Player: t: 0.73, MSLAlt: 1826.19, speed(m/s): 235.82, heading: 3.13, x: -275426.85, y: 1826.18, z: 674531.45, pitch: 0.91, bank: 1.39, yaw: 179.17 Emitters.Mode: 0 
Player: t: 0.74, MSLAlt: 1826.14, speed(m/s): 235.78, heading: 3.13, x: -275430.93, y: 1826.14, z: 674531.44, pitch: 0.90, bank: 1.38, yaw: 179.16 Emitters.Mode: 0 
Player: t: 0.76, MSLAlt: 1826.11, speed(m/s): 235.78, heading: 3.13, x: -275434.50, y: 1826.10, z: 674531.44, pitch: 0.89, bank: 1.37, yaw: 179.16 Emitters.Mode: 0 
Player: t: 0.77, MSLAlt: 1826.06, speed(m/s): 235.72, heading: 3.13, x: -275438.57, y: 1826.06, z: 674531.44, pitch: 0.88, bank: 1.36, yaw: 179.15 Emitters.Mode: 0 
Player: t: 0.79, MSLAlt: 1826.03, speed(m/s): 235.67, heading: 3.13, x: -275442.91, y: 1826.01, z: 674531.43, pitch: 0.88, bank: 1.35, yaw: 179.15 Emitters.Mode: 0 
Player: t: 0.81, MSLAlt: 1825.98, speed(m/s): 235.63, heading: 3.13, x: -275446.47, y: 1825.97, z: 674531.43, pitch: 0.87, bank: 1.33, yaw: 179.14 Emitters.Mode: 0 
Player: t: 0.82, MSLAlt: 1825.94, speed(m/s): 235.57, heading: 3.13, x: -275450.54, y: 1825.93, z: 674531.42, pitch: 0.86, bank: 1.32, yaw: 179.14 Emitters.Mode: 0 
Player: t: 0.84, MSLAlt: 1825.89, speed(m/s): 235.57, heading: 3.13, x: -275454.87, y: 1825.88, z: 674531.42, pitch: 0.85, bank: 1.30, yaw: 179.13 Emitters.Mode: 0 
Player: t: 0.85, MSLAlt: 1825.83, speed(m/s): 235.53, heading: 3.13, x: -275458.69, y: 1825.83, z: 674531.41, pitch: 0.84, bank: 1.28, yaw: 179.13 Emitters.Mode: 0 
Player: t: 0.87, MSLAlt: 1825.80, speed(m/s): 235.49, heading: 3.13, x: -275462.76, y: 1825.78, z: 674531.41, pitch: 0.83, bank: 1.27, yaw: 179.13 Emitters.Mode: 0 
Player: t: 0.89, MSLAlt: 1825.74, speed(m/s): 235.43, heading: 3.13, x: -275467.09, y: 1825.73, z: 674531.40, pitch: 0.83, bank: 1.25, yaw: 179.12 Emitters.Mode: 0 
Player: t: 0.90, MSLAlt: 1825.68, speed(m/s): 235.39, heading: 3.13, x: -275470.91, y: 1825.68, z: 674531.40, pitch: 0.82, bank: 1.23, yaw: 179.12 Emitters.Mode: 0 
Player: t: 0.92, MSLAlt: 1825.64, speed(m/s): 235.39, heading: 3.13, x: -275474.72, y: 1825.63, z: 674531.40, pitch: 0.81, bank: 1.22, yaw: 179.12 Emitters.Mode: 0 
Player: t: 0.93, MSLAlt: 1825.59, speed(m/s): 235.35, heading: 3.13, x: -275479.04, y: 1825.58, z: 674531.39, pitch: 0.80, bank: 1.20, yaw: 179.11 Emitters.Mode: 0 
Player: t: 0.95, MSLAlt: 1825.52, speed(m/s): 235.30, heading: 3.13, x: -275482.86, y: 1825.52, z: 674531.39, pitch: 0.79, bank: 1.18, yaw: 179.11 Emitters.Mode: 0 
Player: t: 0.96, MSLAlt: 1825.48, speed(m/s): 235.25, heading: 3.13, x: -275486.67, y: 1825.47, z: 674531.38, pitch: 0.79, bank: 1.16, yaw: 179.11 Emitters.Mode: 0 
Player: t: 0.98, MSLAlt: 1825.42, speed(m/s): 235.21, heading: 3.13, x: -275491.00, y: 1825.42, z: 674531.38, pitch: 0.78, bank: 1.14, yaw: 179.11 Emitters.Mode: 0 
Player: t: 0.99, MSLAlt: 1825.38, speed(m/s): 235.21, heading: 3.13, x: -275494.55, y: 1825.37, z: 674531.37, pitch: 0.77, bank: 1.13, yaw: 179.11 Emitters.Mode: 0 
Player: t: 1.01, MSLAlt: 1825.32, speed(m/s): 235.16, heading: 3.13, x: -275498.62, y: 1825.31, z: 674531.37, pitch: 0.76, bank: 1.11, yaw: 179.10 Emitters.Mode: 0 
Player: t: 1.03, MSLAlt: 1825.25, speed(m/s): 235.12, heading: 3.13, x: -275503.45, y: 1825.24, z: 674531.37, pitch: 0.76, bank: 1.08, yaw: 179.10 Emitters.Mode: 0 
Player: t: 1.04, MSLAlt: 1825.21, speed(m/s): 235.08, heading: 3.13, x: -275506.75, y: 1825.19, z: 674531.36, pitch: 0.75, bank: 1.07, yaw: 179.10 Emitters.Mode: 0 
Player: t: 1.06, MSLAlt: 1825.14, speed(m/s): 235.08, heading: 3.13, x: -275510.56, y: 1825.14, z: 674531.36, pitch: 0.74, bank: 1.05, yaw: 179.10 Emitters.Mode: 0 
Player: t: 1.07, MSLAlt: 1825.07, speed(m/s): 235.03, heading: 3.13, x: -275515.13, y: 1825.07, z: 674531.35, pitch: 0.74, bank: 1.03, yaw: 179.10 Emitters.Mode: 0 
Player: t: 1.09, MSLAlt: 1825.03, speed(m/s): 234.99, heading: 3.13, x: -275518.43, y: 1825.02, z: 674531.35, pitch: 0.73, bank: 1.01, yaw: 179.10 Emitters.Mode: 0 
Player: t: 1.10, MSLAlt: 1824.98, speed(m/s): 234.95, heading: 3.13, x: -275522.24, y: 1824.96, z: 674531.34, pitch: 0.72, bank: 1.00, yaw: 179.10 Emitters.Mode: 0 
