Player: t: 0.00, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 9.41, x: -271972.38, y: 1338.23, z: 675209.94, pitch: 2.37, bank: -0.00, yaw: 539.06 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 3.12, x: -271975.47, y: 1338.23, z: 675209.99, pitch: 2.37, bank: 0.00, yaw: 179.04 Emitters.Mode: 0 
Player: t: 0.03, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 3.12, x: -271979.89, y: 1338.23, z: 675210.06, pitch: 2.36, bank: 0.01, yaw: 179.04 Emitters.Mode: 0 
Player: t: 0.06, MSLAlt: 1338.23, speed(m/s): 209.48, heading: 3.12, x: -271985.85, y: 1338.23, z: 675210.16, pitch: 2.28, bank: 0.06, yaw: 179.02 Emitters.Mode: 0 
Player: t: 0.11, MSLAlt: 1338.23, speed(m/s): 209.41, heading: 3.12, x: -271996.45, y: 1338.23, z: 675210.34, pitch: 2.11, bank: 0.23, yaw: 178.97 Emitters.Mode: 0 
Player: t: 0.13, MSLAlt: 1338.23, speed(m/s): 209.38, heading: 3.12, x: -271999.98, y: 1338.23, z: 675210.40, pitch: 2.06, bank: 0.29, yaw: 178.96 Emitters.Mode: 0 
Player: t: 0.14, MSLAlt: 1338.23, speed(m/s): 209.35, heading: 3.12, x: -272003.29, y: 1338.23, z: 675210.45, pitch: 2.00, bank: 0.37, yaw: 178.93 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 1338.23, speed(m/s): 209.35, heading: 3.12, x: -272006.38, y: 1338.23, z: 675210.50, pitch: 1.97, bank: 0.43, yaw: 178.91 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 1338.23, speed(m/s): 209.31, heading: 3.12, x: -272009.91, y: 1338.23, z: 675210.56, pitch: 1.91, bank: 0.52, yaw: 178.88 Emitters.Mode: 0 
Player: t: 0.19, MSLAlt: 1338.22, speed(m/s): 209.28, heading: 3.12, x: -272013.44, y: 1338.22, z: 675210.61, pitch: 1.87, bank: 0.61, yaw: 178.84 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 1338.22, speed(m/s): 209.28, heading: 3.12, x: -272016.31, y: 1338.22, z: 675210.66, pitch: 1.84, bank: 0.67, yaw: 178.82 Emitters.Mode: 0 
Player: t: 0.21, MSLAlt: 1338.22, speed(m/s): 209.25, heading: 3.12, x: -272019.83, y: 1338.22, z: 675210.72, pitch: 1.81, bank: 0.73, yaw: 178.79 Emitters.Mode: 0 
Player: t: 0.23, MSLAlt: 1338.21, speed(m/s): 209.20, heading: 3.12, x: -272023.36, y: 1338.21, z: 675210.77, pitch: 1.78, bank: 0.82, yaw: 178.76 Emitters.Mode: 0 
Player: t: 0.25, MSLAlt: 1338.20, speed(m/s): 209.17, heading: 3.12, x: -272026.67, y: 1338.20, z: 675210.83, pitch: 1.74, bank: 0.90, yaw: 178.72 Emitters.Mode: 0 
Player: t: 0.26, MSLAlt: 1338.20, speed(m/s): 209.14, heading: 3.12, x: -272030.64, y: 1338.20, z: 675210.89, pitch: 1.71, bank: 0.97, yaw: 178.69 Emitters.Mode: 0 
Player: t: 0.28, MSLAlt: 1338.19, speed(m/s): 209.14, heading: 3.12, x: -272033.94, y: 1338.19, z: 675210.94, pitch: 1.69, bank: 1.02, yaw: 178.67 Emitters.Mode: 0 
Player: t: 0.29, MSLAlt: 1338.18, speed(m/s): 209.09, heading: 3.12, x: -272037.25, y: 1338.18, z: 675211.00, pitch: 1.66, bank: 1.09, yaw: 178.64 Emitters.Mode: 0 
Player: t: 0.31, MSLAlt: 1338.17, speed(m/s): 209.06, heading: 3.12, x: -272040.33, y: 1338.17, z: 675211.04, pitch: 1.64, bank: 1.12, yaw: 178.62 Emitters.Mode: 0 
Player: t: 0.33, MSLAlt: 1338.16, speed(m/s): 209.02, heading: 3.12, x: -272044.07, y: 1338.16, z: 675211.10, pitch: 1.62, bank: 1.18, yaw: 178.59 Emitters.Mode: 0 
Player: t: 0.34, MSLAlt: 1338.15, speed(m/s): 208.98, heading: 3.12, x: -272047.38, y: 1338.15, z: 675211.16, pitch: 1.60, bank: 1.21, yaw: 178.57 Emitters.Mode: 0 
Player: t: 0.36, MSLAlt: 1338.14, speed(m/s): 208.98, heading: 3.12, x: -272051.12, y: 1338.14, z: 675211.22, pitch: 1.58, bank: 1.25, yaw: 178.54 Emitters.Mode: 0 
Player: t: 0.37, MSLAlt: 1338.12, speed(m/s): 208.94, heading: 3.12, x: -272054.64, y: 1338.12, z: 675211.27, pitch: 1.55, bank: 1.29, yaw: 178.52 Emitters.Mode: 0 
Player: t: 0.39, MSLAlt: 1338.11, speed(m/s): 208.91, heading: 3.12, x: -272057.95, y: 1338.11, z: 675211.33, pitch: 1.54, bank: 1.31, yaw: 178.50 Emitters.Mode: 0 
Player: t: 0.40, MSLAlt: 1338.10, speed(m/s): 208.86, heading: 3.11, x: -272061.25, y: 1338.09, z: 675211.38, pitch: 1.52, bank: 1.34, yaw: 178.48 Emitters.Mode: 0 
Player: t: 0.42, MSLAlt: 1338.08, speed(m/s): 208.86, heading: 3.11, x: -272064.77, y: 1338.08, z: 675211.44, pitch: 1.50, bank: 1.35, yaw: 178.47 Emitters.Mode: 0 
Player: t: 0.43, MSLAlt: 1338.06, speed(m/s): 208.83, heading: 3.11, x: -272068.29, y: 1338.06, z: 675211.49, pitch: 1.48, bank: 1.37, yaw: 178.45 Emitters.Mode: 0 
Player: t: 0.45, MSLAlt: 1338.04, speed(m/s): 208.79, heading: 3.11, x: -272071.59, y: 1338.04, z: 675211.55, pitch: 1.46, bank: 1.39, yaw: 178.43 Emitters.Mode: 0 
Player: t: 0.47, MSLAlt: 1338.02, speed(m/s): 208.74, heading: 3.11, x: -272075.55, y: 1338.02, z: 675211.61, pitch: 1.44, bank: 1.40, yaw: 178.41 Emitters.Mode: 0 
Player: t: 0.48, MSLAlt: 1338.01, speed(m/s): 208.71, heading: 3.11, x: -272078.85, y: 1338.00, z: 675211.66, pitch: 1.43, bank: 1.41, yaw: 178.40 Emitters.Mode: 0 
Player: t: 0.50, MSLAlt: 1337.99, speed(m/s): 208.71, heading: 3.11, x: -272082.14, y: 1337.99, z: 675211.71, pitch: 1.41, bank: 1.42, yaw: 178.39 Emitters.Mode: 0 
Player: t: 0.51, MSLAlt: 1337.97, speed(m/s): 208.67, heading: 3.11, x: -272085.66, y: 1337.96, z: 675211.77, pitch: 1.39, bank: 1.42, yaw: 178.38 Emitters.Mode: 0 
Player: t: 0.53, MSLAlt: 1337.94, speed(m/s): 208.63, heading: 3.11, x: -272089.18, y: 1337.94, z: 675211.83, pitch: 1.38, bank: 1.42, yaw: 178.36 Emitters.Mode: 0 
Player: t: 0.55, MSLAlt: 1337.93, speed(m/s): 208.59, heading: 3.11, x: -272092.47, y: 1337.92, z: 675211.88, pitch: 1.36, bank: 1.43, yaw: 178.36 Emitters.Mode: 0 
Player: t: 0.56, MSLAlt: 1337.90, speed(m/s): 208.55, heading: 3.11, x: -272095.99, y: 1337.89, z: 675211.94, pitch: 1.35, bank: 1.43, yaw: 178.34 Emitters.Mode: 0 
Player: t: 0.58, MSLAlt: 1337.87, speed(m/s): 208.55, heading: 3.11, x: -272099.51, y: 1337.87, z: 675211.99, pitch: 1.33, bank: 1.43, yaw: 178.33 Emitters.Mode: 0 
Player: t: 0.59, MSLAlt: 1337.85, speed(m/s): 208.51, heading: 3.11, x: -272102.58, y: 1337.85, z: 675212.04, pitch: 1.32, bank: 1.42, yaw: 178.32 Emitters.Mode: 0 
Player: t: 0.61, MSLAlt: 1337.82, speed(m/s): 208.47, heading: 3.11, x: -272106.32, y: 1337.82, z: 675212.10, pitch: 1.30, bank: 1.42, yaw: 178.31 Emitters.Mode: 0 
Player: t: 0.62, MSLAlt: 1337.80, speed(m/s): 208.44, heading: 3.11, x: -272109.39, y: 1337.79, z: 675212.15, pitch: 1.29, bank: 1.42, yaw: 178.30 Emitters.Mode: 0 
