Player: t: 0.00, MSLAlt: 648.18, speed(m/s): 248.42, heading: 8.87, x: -279927.06, y: 648.18, z: 665713.63, pitch: 1.64, bank: -0.00, yaw: 508.45 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 648.18, speed(m/s): 248.42, heading: 2.59, x: -279928.59, y: 648.18, z: 665714.57, pitch: 1.64, bank: 0.00, yaw: 148.43 Emitters.Mode: 0 
Player: t: 0.02, MSLAlt: 648.18, speed(m/s): 248.42, heading: 2.59, x: -279932.32, y: 648.18, z: 665716.85, pitch: 1.63, bank: -0.00, yaw: 148.43 Emitters.Mode: 0 
Player: t: 0.05, MSLAlt: 648.18, speed(m/s): 248.37, heading: 2.59, x: -279938.22, y: 648.18, z: 665720.49, pitch: 1.57, bank: -0.01, yaw: 148.43 Emitters.Mode: 0 
Player: t: 0.08, MSLAlt: 648.18, speed(m/s): 250.14, heading: 2.59, x: -279945.00, y: 648.18, z: 665724.66, pitch: 1.47, bank: -0.05, yaw: 148.44 Emitters.Mode: 0 
Player: t: 0.10, MSLAlt: 648.17, speed(m/s): 250.14, heading: 2.59, x: -279948.50, y: 648.17, z: 665726.81, pitch: 1.40, bank: -0.07, yaw: 148.45 Emitters.Mode: 0 
Player: t: 0.11, MSLAlt: 648.17, speed(m/s): 250.07, heading: 2.59, x: -279951.78, y: 648.17, z: 665728.82, pitch: 1.37, bank: -0.09, yaw: 148.45 Emitters.Mode: 0 
Player: t: 0.13, MSLAlt: 648.17, speed(m/s): 250.02, heading: 2.59, x: -279955.06, y: 648.17, z: 665730.84, pitch: 1.32, bank: -0.12, yaw: 148.46 Emitters.Mode: 0 
Player: t: 0.14, MSLAlt: 648.16, speed(m/s): 249.96, heading: 2.59, x: -279958.77, y: 648.16, z: 665733.13, pitch: 1.28, bank: -0.15, yaw: 148.47 Emitters.Mode: 0 
Player: t: 0.16, MSLAlt: 648.16, speed(m/s): 249.88, heading: 2.59, x: -279962.27, y: 648.16, z: 665735.28, pitch: 1.25, bank: -0.17, yaw: 148.48 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 648.15, speed(m/s): 249.88, heading: 2.59, x: -279965.32, y: 648.15, z: 665737.16, pitch: 1.22, bank: -0.20, yaw: 148.49 Emitters.Mode: 0 
Player: t: 0.19, MSLAlt: 648.14, speed(m/s): 249.83, heading: 2.59, x: -279968.82, y: 648.14, z: 665739.31, pitch: 1.20, bank: -0.22, yaw: 148.50 Emitters.Mode: 0 
Player: t: 0.21, MSLAlt: 648.13, speed(m/s): 249.77, heading: 2.59, x: -279972.09, y: 648.13, z: 665741.32, pitch: 1.17, bank: -0.24, yaw: 148.51 Emitters.Mode: 0 
Player: t: 0.22, MSLAlt: 648.12, speed(m/s): 249.69, heading: 2.59, x: -279975.58, y: 648.12, z: 665743.47, pitch: 1.15, bank: -0.27, yaw: 148.52 Emitters.Mode: 0 
Player: t: 0.24, MSLAlt: 648.11, speed(m/s): 249.69, heading: 2.59, x: -279978.86, y: 648.11, z: 665745.48, pitch: 1.14, bank: -0.28, yaw: 148.52 Emitters.Mode: 0 
Player: t: 0.25, MSLAlt: 648.10, speed(m/s): 249.63, heading: 2.59, x: -279982.35, y: 648.10, z: 665747.63, pitch: 1.12, bank: -0.30, yaw: 148.53 Emitters.Mode: 0 
Player: t: 0.27, MSLAlt: 648.09, speed(m/s): 249.57, heading: 2.59, x: -279985.62, y: 648.09, z: 665749.64, pitch: 1.11, bank: -0.31, yaw: 148.54 Emitters.Mode: 0 
Player: t: 0.28, MSLAlt: 648.07, speed(m/s): 249.49, heading: 2.59, x: -279989.32, y: 648.07, z: 665751.92, pitch: 1.09, bank: -0.33, yaw: 148.55 Emitters.Mode: 0 
Player: t: 0.30, MSLAlt: 648.05, speed(m/s): 249.44, heading: 2.59, x: -279992.59, y: 648.05, z: 665753.93, pitch: 1.08, bank: -0.34, yaw: 148.56 Emitters.Mode: 0 
Player: t: 0.32, MSLAlt: 648.04, speed(m/s): 249.44, heading: 2.59, x: -279996.08, y: 648.04, z: 665756.08, pitch: 1.07, bank: -0.35, yaw: 148.56 Emitters.Mode: 0 
Player: t: 0.33, MSLAlt: 648.02, speed(m/s): 249.38, heading: 2.59, x: -279999.57, y: 648.02, z: 665758.22, pitch: 1.05, bank: -0.36, yaw: 148.57 Emitters.Mode: 0 
Player: t: 0.35, MSLAlt: 648.00, speed(m/s): 249.30, heading: 2.59, x: -280003.05, y: 648.00, z: 665760.37, pitch: 1.04, bank: -0.37, yaw: 148.57 Emitters.Mode: 0 
Player: t: 0.36, MSLAlt: 647.99, speed(m/s): 249.24, heading: 2.59, x: -280006.32, y: 647.98, z: 665762.38, pitch: 1.03, bank: -0.37, yaw: 148.58 Emitters.Mode: 0 
Player: t: 0.38, MSLAlt: 647.96, speed(m/s): 249.18, heading: 2.59, x: -280010.02, y: 647.96, z: 665764.66, pitch: 1.01, bank: -0.38, yaw: 148.58 Emitters.Mode: 0 
Player: t: 0.40, MSLAlt: 647.95, speed(m/s): 249.18, heading: 2.59, x: -280013.29, y: 647.94, z: 665766.67, pitch: 1.01, bank: -0.38, yaw: 148.59 Emitters.Mode: 0 
Player: t: 0.41, MSLAlt: 647.92, speed(m/s): 249.10, heading: 2.59, x: -280016.56, y: 647.92, z: 665768.67, pitch: 0.99, bank: -0.38, yaw: 148.59 Emitters.Mode: 0 
Player: t: 0.42, MSLAlt: 647.90, speed(m/s): 249.04, heading: 2.59, x: -280019.82, y: 647.89, z: 665770.68, pitch: 0.98, bank: -0.39, yaw: 148.59 Emitters.Mode: 0 
Player: t: 0.44, MSLAlt: 647.87, speed(m/s): 248.99, heading: 2.59, x: -280023.30, y: 647.87, z: 665772.83, pitch: 0.97, bank: -0.39, yaw: 148.60 Emitters.Mode: 0 
Player: t: 0.46, MSLAlt: 647.84, speed(m/s): 248.99, heading: 2.59, x: -280026.56, y: 647.84, z: 665774.83, pitch: 0.96, bank: -0.39, yaw: 148.60 Emitters.Mode: 0 
Player: t: 0.47, MSLAlt: 647.82, speed(m/s): 248.91, heading: 2.59, x: -280030.26, y: 647.81, z: 665777.11, pitch: 0.95, bank: -0.39, yaw: 148.60 Emitters.Mode: 0 
Player: t: 0.49, MSLAlt: 647.79, speed(m/s): 248.85, heading: 2.59, x: -280033.31, y: 647.79, z: 665778.98, pitch: 0.94, bank: -0.39, yaw: 148.61 Emitters.Mode: 0 
Player: t: 0.50, MSLAlt: 647.77, speed(m/s): 248.79, heading: 2.59, x: -280036.79, y: 647.76, z: 665781.12, pitch: 0.93, bank: -0.39, yaw: 148.61 Emitters.Mode: 0 
Player: t: 0.52, MSLAlt: 647.74, speed(m/s): 248.79, heading: 2.59, x: -280040.26, y: 647.73, z: 665783.26, pitch: 0.92, bank: -0.39, yaw: 148.61 Emitters.Mode: 0 
Player: t: 0.54, MSLAlt: 647.70, speed(m/s): 248.71, heading: 2.59, x: -280043.74, y: 647.70, z: 665785.40, pitch: 0.91, bank: -0.39, yaw: 148.62 Emitters.Mode: 0 
