Player: t: 0.00, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 3.85, x: -280667.03, y: 1338.23, z: 691242.56, pitch: 2.37, bank: -0.00, yaw: 220.77 Emitters.Mode: 0 
Player: t: 0.01, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 3.85, x: -280669.54, y: 1338.23, z: 691240.40, pitch: 2.37, bank: -0.00, yaw: 220.77 Emitters.Mode: 0 
Player: t: 0.03, MSLAlt: 1338.23, speed(m/s): 206.44, heading: 3.85, x: -280672.72, y: 1338.23, z: 691237.66, pitch: 2.36, bank: 0.02, yaw: 220.76 Emitters.Mode: 0 
Player: t: 0.06, MSLAlt: 1338.23, speed(m/s): 206.79, heading: 3.85, x: -280677.24, y: 1338.23, z: 691233.76, pitch: 2.29, bank: 0.09, yaw: 220.74 Emitters.Mode: 0 
Player: t: 0.11, MSLAlt: 1338.23, speed(m/s): 206.72, heading: 3.85, x: -280685.10, y: 1338.23, z: 691226.98, pitch: 2.12, bank: 0.34, yaw: 220.67 Emitters.Mode: 0 
Player: t: 0.12, MSLAlt: 1338.23, speed(m/s): 206.70, heading: 3.85, x: -280687.60, y: 1338.23, z: 691224.82, pitch: 2.07, bank: 0.42, yaw: 220.65 Emitters.Mode: 0 
Player: t: 0.14, MSLAlt: 1338.23, speed(m/s): 206.67, heading: 3.85, x: -280690.44, y: 1338.23, z: 691222.36, pitch: 2.02, bank: 0.54, yaw: 220.61 Emitters.Mode: 0 
Player: t: 0.16, MSLAlt: 1338.23, speed(m/s): 206.67, heading: 3.85, x: -280693.11, y: 1338.23, z: 691220.06, pitch: 1.96, bank: 0.67, yaw: 220.56 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 1338.22, speed(m/s): 206.63, heading: 3.85, x: -280695.28, y: 1338.22, z: 691218.18, pitch: 1.93, bank: 0.77, yaw: 220.53 Emitters.Mode: 0 
Player: t: 0.19, MSLAlt: 1338.22, speed(m/s): 206.60, heading: 3.85, x: -280698.29, y: 1338.22, z: 691215.58, pitch: 1.89, bank: 0.90, yaw: 220.48 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 1338.21, speed(m/s): 206.57, heading: 3.85, x: -280700.46, y: 1338.21, z: 691213.71, pitch: 1.86, bank: 0.99, yaw: 220.44 Emitters.Mode: 0 
